score_raw,score_transform
951.390251744882,972.728855870543
948.554724543397,947.463406403548
946.549110419288,927.251490614841
945.848188081397,909.076508594534
943.346260256413,875.624566553781
942.646296626378,870.474655187635
941.70175362386,861.414278018272
941.406133455993,856.207985471759
940.775544702736,851.056542354277
940.394399469351,848.03373129595
940.086628093156,840.03611508984
939.971925851044,838.855376324677
939.39140275456,832.387384080681
938.60199902001,823.701034570687
938.217651691936,817.6941981377
937.86060911077,815.16450217794
937.660581080797,813.304973526306
937.090784150165,808.980095329659
936.861979303522,807.281063444442
936.518537842413,802.909816162786
936.290264240251,801.397139953942
935.994908085964,799.121587221049
935.63999137638,795.853368034782
935.201723246754,792.112122580796
935.151746975452,791.717807533528
934.913637109914,789.834210723123
934.852825844186,789.038737718624
934.50492423825,786.704974469459
933.853911650956,781.65196321957
933.57197168,779.639508732396
933.279210179339,777.80421030865
933.121014237308,776.678705747793
932.875891372176,775.209681382212
932.662324582,772.874228770444
932.56448883706,772.135257755853
932.060632278441,769.209373124866
931.945646324501,766.597807670937
931.484254102503,763.948045350941
931.274048491282,762.524612808452
931.13077419663,761.192115398853
931.006742959352,760.148524468279
930.828363737951,759.151148944521
930.662771436361,758.222376340432
930.505100660513,756.52409584739
930.41490677874,755.491984871778
930.398218967937,755.218288950313
929.833689476878,751.93137533793
929.683894237203,750.591837684471
929.581223942029,749.987296161194
929.237640556706,748.106279652357
929.14103814514,747.270458205851
928.893795700221,745.547035335018
928.880693502415,745.370374117293
928.631679860769,743.957726377234
928.562612975859,743.516535388253
928.367119653523,741.803956208436
928.226129893325,740.778090103375
928.176066416113,740.097030340567
928.1010417016,739.669687231636
928.017951671082,738.943749498423
927.82775635706,737.794570660121
927.490478126706,735.980043717112
927.443174548158,734.592684278092
927.28971718575,733.375018800243
927.224098690087,733.025988734857
927.093596600627,732.132409867776
926.916907319185,731.230643280417
926.791191654763,730.442768366995
926.73686765667,730.094845331926
926.624452642894,729.481058198161
926.535243644615,728.934786555806
926.462057818877,728.378115795308
926.210496640466,726.907576432492
926.080381621088,725.796160240911
925.912602821208,724.92265450513
925.771501288721,724.068985388942
925.655129914113,722.888513514824
925.581211046576,722.432670488239
925.451593669293,721.714017452276
925.402182102914,721.456229667203
925.366893589679,720.450659066695
925.211672838595,719.038565404542
924.966980793484,717.412171728285
924.896031516278,716.98729565286
924.676926545591,715.907210649612
924.592262811352,715.433908986763
924.448654998721,714.704869329748
924.322951250506,713.805347330044
924.262064162567,713.258990669378
924.216928367371,713.024395751789
924.124702924077,712.566545434587
924.039141654502,711.938996557263
923.921373299628,711.178576965142
923.880664239419,710.941614340328
923.848056141621,710.632566814071
923.808456031484,710.414574011419
923.557554714263,709.206085348385
923.338761429203,707.198608916889
923.24020965457,706.716937240405
923.157645470123,705.777701834357
923.072534909737,705.362493709556
923.059072041102,705.289012885965
923.023700216472,705.077432867988
922.757851121977,703.829286207742
922.58717951608,702.659801134189
922.578098691935,702.600344081833
922.540570038752,702.417261948517
922.147438551391,700.313779948049
922.076388076866,699.936184198309
921.925864119778,698.963088032128
921.882529516218,698.495081409558
921.825254687408,698.071772242435
921.721616956396,697.319780671606
921.634360873313,696.877698708246
921.592860385311,696.593234322064
921.463620822812,695.549010845812
921.421530629718,694.834202410929
921.339685846182,693.980099786958
921.155033338981,692.950992694085
921.094063587503,692.528232583921
920.995734224519,691.94594760446
920.917995849808,691.191467326236
920.891627387141,691.057398512837
920.435992504085,688.966085389059
