score_raw,score_transform
996.472424271319,943.300621893645
996.221813268728,891.594995792575
995.864709998476,871.807954761912
995.724340225813,847.075649386682
995.654447477598,834.978533604387
995.587913641477,829.737097643978
995.506379203111,824.864034680048
995.478180422709,821.469220124187
995.407846953413,817.628833049973
995.388005344532,815.549631416797
995.380542252577,813.500186294063
995.366943082374,811.719601902528
995.312606018472,807.972055635167
995.274807556025,803.425004280245
995.263200197758,801.524370214862
995.244741103778,797.131322251115
995.21987198371,793.633818544875
995.214187855925,792.958597655588
995.188203360026,789.284115249378
995.179927345598,788.811600185888
995.168695653217,787.385789947296
995.145149800575,784.125658331746
995.124021880604,781.210825075166
995.107916286161,779.457152482777
995.092724855823,777.852163201501
995.065256966846,774.875272158197
995.043291248972,773.146791214205
995.028258845264,771.230452839358
995.024775509858,770.205679761663
995.010426554905,769.524605477245
994.989176255208,768.653398552295
994.97963482073,766.602927583803
994.93936259879,764.312233479271
994.919046864573,763.241578844157
994.913817672451,762.246120561167
994.887421164247,759.181282592655
994.872933986404,756.95689973391
994.858000943937,754.792058129201
994.843643275682,752.100921310244
994.832794922587,750.578073412469
994.816040458032,749.362791329435
994.801291971617,748.683321766811
994.793587753203,747.910286147356
994.786890598118,746.741979046534
994.775863137438,746.117131323033
994.770693453069,745.217175531043
994.765713289029,744.51116987536
994.75766816783,743.497211267265
994.742384434961,742.079341344865
994.737388233662,741.347061399687
994.715528768355,740.075466197934
994.704351951508,738.238342520664
994.696711024847,737.947807890188
994.683905831444,736.781930303827
994.647138936625,733.870835905889
994.642108579803,733.342515139002
994.634358217046,732.70351927095
994.600971073722,730.495727775039
994.595666406681,730.235608700417
994.591485293833,729.939626948998
994.579748225248,728.600033468447
994.5703489671,727.943471314531
994.554065557607,726.518331079082
994.550909750772,726.34653751499
994.53245616777,725.231647436946
994.527507330558,724.696517275031
994.524476994465,724.170048345365
994.521270148641,723.574194766675
994.509726200688,723.114346352422
994.500105362203,722.495981009046
994.495202039541,721.916155331088
994.476224371162,720.623104266182
994.475586306986,720.571205255026
994.458342424135,719.625921443884
994.451699710015,719.327908734323
994.448733245412,718.928220359765
994.443926682282,718.442636002302
994.420558177251,716.667905728812
994.416362266016,716.286615265773
994.409723283412,715.766502278428
994.405857060482,715.557222838367
994.40326180918,715.020059295062
994.394393485122,714.450273318299
994.387147645326,714.091843288115
