score_raw,score_transform
986.23715016098,899.406321117274
986.042963423094,887.093585950245
985.205991678025,864.989204777673
984.609389092146,847.617437845143
984.034871455985,836.955785304626
983.953475789221,833.18195867945
983.69235792821,828.291649355553
983.513433054645,824.44187670022
983.352890301184,821.075634331396
982.971264687822,813.049991398762
982.878318719603,811.147175399022
982.778345350311,806.662361179942
982.731691315975,804.958540890841
982.626846572881,803.121916429969
982.517627460591,801.346469292219
982.115606717658,795.168060306567
982.005824519427,793.582349158277
981.963567934753,792.087774092641
981.83599118785,790.321185656298
981.784293730091,789.424640298493
981.721648868561,788.365578451674
981.680832830258,785.689501309477
981.597776795658,783.915467346969
981.47656672686,782.087186559059
981.422678703895,780.010392454663
981.360751997675,779.093277617003
981.2937013661,778.236302147835
981.192497191866,776.465803415027
981.089350282746,774.423318505126
980.984247254857,771.803791367934
980.819347433357,768.755774013079
980.778589318366,767.879769258559
980.64634249813,765.414493696986
980.608231489345,764.65239353618
980.444312046501,762.645303236248
980.337163908447,760.795200736983
980.242688212797,759.261243305023
980.06053727881,756.363445778184
980.013068331871,755.337207688113
979.975825505997,754.717165167971
979.891876127832,753.334329711203
979.857758208546,752.596758658787
979.806495616067,751.980061602884
979.729204012369,751.11495164066
979.652893255637,750.010220073805
979.602235291957,749.266526937525
979.581826570604,748.850380209276
979.547114606186,747.706146295625
979.47839464692,746.629480575612
979.458508260692,746.146847047025
979.405221278373,745.313601853976
979.396858579519,744.885199938157
979.386773740748,744.422770274983
979.371251343814,743.724297822895
979.305413830941,742.707560018404
979.25368476843,741.865087945846
979.214079033479,741.190290566604
979.170299656538,740.546360517586
979.056734208812,738.949860469312
979.006968658314,738.139591409978
978.960141707606,737.239079998768
978.942729704034,736.925499630249
978.883780045268,735.880920039169
978.781377372263,734.007642117325
978.765616714363,733.754365992412
978.634662647048,731.716769294343
978.60628455244,730.976897755256
978.481477025374,728.955380474967
978.434794888333,728.244816711456
978.40607070394,727.791388085365
978.344944757318,726.859013966159
978.237207190876,725.627012765382
978.198781477449,724.579154629408
978.191425980781,724.442167217975
978.177198562514,724.264142859811
978.146700230859,723.929293269234
978.120853108454,723.636262071472
978.099932685229,723.373696490836
978.060059823668,722.840349845829
