score_raw,score_transform
997.655029584661,911.370606132116
997.50554569543,893.825498439192
997.428123194005,877.901886343321
997.380812357004,863.476827657881
997.208471793512,848.057253156255
997.048695847322,839.939218640433
997.005773806607,835.363602174297
997.003313766328,834.896869853695
996.92522013531,829.458379547328
996.905074682706,827.280066164729
996.894978235549,825.569558764158
996.874232578176,818.685359187937
996.839216757989,816.237370422587
996.813766541718,813.209783935782
996.785616627203,808.253241092392
996.744991776983,804.775254461053
996.722317659905,800.578642853438
996.715485493084,799.169123088542
996.687148397087,796.294983511574
996.626264210532,793.170300956055
996.613167644003,790.98774033079
996.567064594159,788.267535791571
996.54773071895,786.51515777458
996.533484806406,784.751000802795
996.527601409229,784.034332402286
996.513663351483,782.298483197442
996.503148378413,780.847453526462
996.492352645819,780.279057812874
996.486385636082,778.453190668014
996.470086102448,776.001941562666
996.463917523442,774.060767350119
996.456711987562,773.499768660798
996.439905776896,771.386119768071
996.434057661909,770.946112300752
996.408294829824,767.351720376855
996.369834830861,765.410362547811
996.350118645087,764.097590982341
996.346933397554,763.341247212232
996.306531232648,760.015551819672
996.289841666219,758.321853382247
996.28504074357,757.435767781342
996.282265603373,757.150656427422
996.277601970907,756.002095644064
996.244341953943,754.505633385316
996.242004265597,754.08547718664
996.217866248632,752.638120701374
996.205858514655,751.294958249103
996.186233761231,749.463024459065
996.177392914175,748.458663809154
996.165962666199,746.941067757589
996.150022232621,745.326004135514
996.132536269867,743.618290776469
996.118343713997,742.278463145596
996.083171344411,740.662959447371
996.053639029408,738.790773144247
996.049770746824,738.063735529238
996.032539647632,736.788506818518
995.990785391584,734.884378242424
995.983032798163,733.93211894015
995.967727167598,732.510312752107
995.95416580533,731.724750760371
995.945814526893,731.044181889245
995.933750317624,730.188900033103
995.926642351534,729.507207121419
995.911893460728,728.859530232695
995.883524936688,727.336904246842
995.872173476506,726.734283058435
995.864274953516,726.188240061776
995.856179586229,725.790836860386
995.853190457972,725.460155576305
995.84271716373,724.698246869126
995.833548257095,723.856356384074
995.82401294039,722.53330294064
995.817142075625,721.632293844138
995.8111012098,721.326754725936
995.809384786681,721.194776915843
995.801343494142,720.706866633654
995.794254685444,720.234360065206
995.780529584656,719.414009798733
995.774711469494,719.171771811513
995.771348191066,718.904526802252
995.76706679121,718.17000722435
995.76502182278,717.626793915987
995.758194389847,716.943420214706
995.752728195283,716.649254882726
995.740485009983,715.397966175611
995.736264828276,714.973745894319
995.726695709834,714.246384232649
995.711080809239,713.120540313378
995.70078076914,712.499806784893
995.692334212529,712.032279345331
995.676031993548,710.912357379388
995.666788166956,710.518060493905
995.655770856107,709.409789334247
995.653341520976,709.224557080297
995.642191578513,708.375486319479
995.638518428993,707.965413589308
995.628199055552,706.924846119525
995.622914980286,706.566571791509
995.620162884719,706.267713289361
995.61339040586,705.709866457957
995.61108149141,705.495829670639
995.602670920888,704.969916299607
995.597573376663,704.492638100024
995.576847264003,702.287441961632
995.569974251681,701.476753924168
995.560980521009,701.047935758719
995.560337115815,700.982468734827
995.55817679462,700.526269305295
995.554726365915,700.286940065908
995.551216360121,699.805388729787
995.547639550884,699.588758875301
995.540503315077,699.155231992803
995.537147603943,698.951445752155
995.532479178542,698.727289591307
