score_raw,score_transform
969.849226525271,906.37475899442
965.972446838327,873.685522502669
965.447610766512,867.017228130481
965.076108904199,861.622643227542
963.133080655009,846.362854234011
962.628076042681,841.173085528737
962.412003776145,830.695304990426
962.130510826269,826.071097837734
961.823776600401,823.307260856574
961.294977292519,818.285450429606
961.070012755442,816.803118925324
960.430551866751,812.645515333541
960.164518192467,809.215020175751
959.935479008353,804.153146724341
959.670576767179,802.047374293319
958.898869977188,796.807945441339
958.44224928717,793.354032145954
958.344067852582,792.717727964874
958.304178885958,792.416078042797
958.1502538339,791.376373482487
957.753230657292,787.820697225468
957.497987195304,785.83722254421
957.008821356855,781.893102967956
956.606005466193,779.559004216538
956.28248842141,777.032324374293
956.002403624156,775.299364169364
955.684528136985,773.305582689101
955.227062833737,770.605150201057
955.032600364633,769.201716655133
954.806749093893,766.835330506111
954.636275481476,765.538926115047
954.483497596595,764.629375041492
954.401088247039,763.649750741538
954.215450500805,762.199960794953
954.118460481915,761.214871459363
953.962959750139,760.223647727589
953.893358557658,759.688182476048
952.975386354857,753.826198878804
952.812735692,752.785458007727
952.696902952536,752.171675303699
952.553496418925,751.406648640823
952.486853210186,750.822954827446
952.400834478617,750.005888067221
952.315887569264,749.554438071174
952.14227362775,748.056393590815
951.972263461997,747.126181766612
951.840084980065,746.174869402241
951.722987829699,745.266303160241
951.676631913197,744.888646446902
951.582472781262,744.347824758627
951.410468469033,743.350860166947
951.353893156885,742.700573138667
951.146569708664,741.016763738666
951.057813683788,740.546059114491
950.752361977261,738.893729227278
950.728450655555,738.720275921485
950.566561589705,737.548976563693
950.463606098328,736.115180512001
950.437189393148,735.982111003413
950.411897531433,735.688731961934
950.11916038495,734.101991481069
949.882566334725,732.707575853909
949.685402845129,731.599374000492
949.438255499182,729.656824876938
949.282131728643,728.798152606129
949.26280866543,728.657233145885
949.185262601554,728.282921498165
949.083830790222,727.808000280931
948.956500861787,727.020842243165
948.820013579466,726.3494964662
948.729230418741,725.898706467631
948.706257737793,725.690086700834
948.663971638773,724.969332054111
948.600914043591,724.170400695377
948.525636454575,723.340744675546
948.382454917065,722.465340226997
948.165420757851,721.270098169889
948.048069494502,720.184078880026
947.920413237678,719.432617996508
947.852646853176,719.053197665523
947.772934578289,718.465975060598
947.671246099092,717.859502031161
947.522405814221,717.0784009186
947.250362071347,715.838808267105
947.087097349366,714.711858279475
946.954265817858,714.064419962783
946.86523542789,713.662110954205
946.732868876073,712.889576183007
946.648327261839,711.567999105163
946.508533739246,710.905000359604
946.454760677699,710.515682111508
946.343212823672,709.553079540349
946.255775723765,709.134548804646
946.076789417797,708.213101922276
945.858157664198,707.120939122356
945.847968996735,706.944080158844
945.794594643348,706.690671862127
945.624501046597,705.597730551072
945.492703323222,704.922174356583
945.456566780358,704.5895018506
945.267769839616,703.383999686193
945.218479273395,702.955193585456
945.199105876573,702.792816679779
945.16697596698,702.508972195495
945.125524128016,702.23646748596
945.091498859783,702.043606373056
945.02592992373,701.616932126735
944.968398033462,701.301845854134
944.737454932149,700.328417713871
944.597708862633,699.526683452111
944.501318639868,698.787976274567
944.490044977683,698.671802206761
944.359573953489,698.036113945013
944.311730519898,697.273288576991
944.253040055593,696.951523579317
944.135224091324,696.317886477862
944.067592344876,695.525537380829
943.865723891104,694.610112771429
943.571204163831,693.357026381725
943.511818659098,692.9717840838
943.402214169532,692.472509760393
943.30960738264,692.035091526024
943.133704134019,691.282277375805
943.124425424298,690.806792471153
943.055913331266,690.352847521952
943.012428408404,690.084271337152
942.935806887517,689.679667006476
942.856035546088,689.29211444175
942.82634933205,689.151752192231
942.799460011174,688.712818551239
942.780550064326,688.511319400915
942.694518459967,688.030652488723
942.64831065054,687.777030000141
942.598417883581,687.365519177297
942.540517781987,687.095125515259
942.422487289118,686.44528527747
942.254975005051,685.542632060622
942.175330791647,685.20177989892
942.061406767996,684.589806494622
941.993331999517,683.973855138485
941.946702419402,683.786903194837
941.805793094504,683.140162241848
941.733599333839,682.739734134239
941.724334942031,682.667852462801
941.656740099251,682.010857358899
941.63593074315,681.820697580152
941.49973524185,681.204422017711
941.394356722212,680.743234136315
941.364151843717,680.617243844648
941.268605538446,680.208225917415
941.170671347345,679.396301504004
941.134728350548,679.009880008021
941.104865550683,678.885403799824
941.091282631019,678.688574347334
941.071118033462,678.180846862128
941.036760470524,678.028525603481
940.96424160024,677.622146367411
940.880339740824,677.123326443868
940.718336187224,676.496937220905
940.64493905884,676.103789292433
940.630977659334,676.009529165306
940.569682350914,675.707994856999
940.51693166118,675.494659163937
940.448801921357,675.220464605277
940.410594261763,674.92714343824
940.315616616975,674.481050184516
940.286970839052,674.365200373355
940.247405122981,674.190812709241
940.216773814271,674.035827780576
940.144524551954,673.620636380255
940.132398596767,673.547735378242
940.075456925885,673.261173409333
939.998035828611,672.938338783451
939.824641305795,672.233038966756
939.761254584092,671.942903244428
939.498111449202,670.538834034448
939.468472126936,670.376759569963
939.400770746541,669.840394581709
939.336550686418,669.533380687968
939.223068523817,669.064318739459
939.142890255018,668.715070016524
939.087193246439,668.487337230196
939.073985945917,668.338610309796
939.054706390237,668.217155813461
939.002820677536,667.967849500303
938.950867753124,667.744629983482
938.852289286201,667.280711158681
938.765078748765,666.865790285739
938.682052565668,666.316086793462
938.648506729815,666.174343625968
938.549955606909,665.69649123315
938.490865010635,665.44560329912
938.43210873246,665.215336010423
938.378504170247,664.993571780983
937.96816338317,663.459010948589
937.793613717588,662.71988823269
937.686924270668,662.28526032651
937.641968831353,662.065334076594
937.524546408815,661.601121594822
937.399658255036,661.114839154208
937.386905724208,661.056250103111
937.287690534616,660.653584575807
937.274511400814,660.521468371205
937.217902126762,660.226392973512
937.170139848836,659.722857940352
937.156124672823,659.652220249006
937.123323645318,659.472057283292
937.099230160605,659.344448489846
937.077134306653,659.166737474758
937.028074110111,658.980956970829
936.949185383512,658.598534709681
936.869897467268,658.26705030377
936.830136296867,658.113829444039
936.774598541348,657.659560179613
936.634357384498,657.049598716415
936.631500973314,656.954197469927
936.514020648167,656.436880421845
936.492239652953,656.28478583212
936.445260171896,656.036851321965
936.366165325121,655.739267850149
936.262000376099,655.228737575499
936.235783038867,655.083487578452
936.175263357514,654.857470407438
936.142457519892,654.653281478864
936.102015381787,654.380585824746
936.08451779091,654.256976183948
936.044267202366,654.036714187816
935.988652507391,653.744494579701
935.938856413551,653.528214631981
935.906183192498,653.12995677533
935.813088031943,652.750569802497
935.722167406072,652.372018436139
935.696574844183,652.091578344616
935.685663295182,652.048975687308
935.649411097109,651.854153856531
935.610385709566,651.659172428305
935.578245440043,651.220654201146
935.53789740055,650.908304387795
935.463002593048,650.602954752161
935.433503722818,650.481870868578
935.319011793201,650.086676416535
935.244070936483,649.794669147748
935.173297041728,649.409241950609
935.149317357911,649.232015638322
935.10808504554,648.991978445743
935.088648085385,648.915997511501
935.063350330448,648.577853975516
935.015651055765,648.405448075509
935.009391225117,648.221149303816
934.919720998666,647.606888649938
934.851525743059,647.315081959631
934.770369901683,647.004069727985
934.703048464206,646.770430185989
934.643851077081,646.493529741614
934.596136085146,646.235660231108
934.566266068272,646.040633041641
934.521310474406,645.867496578844
934.499494222993,645.778466770679
934.4083308366,645.361611681495
934.36780718316,644.917353985096
934.322000387445,644.606155464702
934.259732912279,644.36434235108
934.213005027701,644.169773844596
934.167730220336,643.893066015556
934.115717149255,643.691907780246
934.049359429241,643.202939895702
934.03922573959,643.008901655984
933.958613871546,642.715596727076
933.888060326973,642.428527780155
933.874237070431,642.218591770661
933.842537194512,642.001703013831
933.811085895859,641.87644576456
933.781066811955,641.737021529739
933.751730437606,641.5450627658
933.639004080124,641.129063233775
933.593304388741,640.777765734617
933.517996991985,640.42996930628
933.434189955096,640.051234297936
933.292694037352,639.45545177005
933.240067149126,639.196582179117
933.232471706692,639.16529497065
933.1771695287,638.837931241645
933.063153133504,638.427885691264
932.903207105974,637.403179235565
932.77030335317,636.87846926445
932.70283491626,636.504560328748
932.694287956727,636.418974461723
932.670853000196,636.332041649848
932.587307965931,636.010116445425
932.563458241137,635.91902491671
932.440694749286,635.465990056032
932.408151595847,635.338651076013
932.367580507491,635.184822051629
932.25357252253,634.686268085817
932.216424618525,634.496382233864
932.166442717746,634.185432877355
932.13474940154,634.063186758664
932.077525622521,633.849444210678
931.923590131342,633.265862783675
931.718069313519,632.534540489143
931.684260339072,632.404258700303
931.657936405689,632.134003770389
931.622516256964,631.991863668467
931.463664557203,631.408935038942
931.384940478217,631.063530365695
931.273991746363,630.638003343421
931.175536056512,630.192533298266
931.141151349758,630.066531096893
931.108892501352,629.930089301349
931.06774320752,629.761849921075
931.057882084185,629.677685881307
931.022443245145,629.525924172801
930.976726488864,629.336234321701
930.936874348405,629.181653751748
930.887421235632,628.980834349883
930.797758289783,628.684691919291
930.72391747005,628.396981535382
930.616559574092,627.947382879444
930.593385950186,627.838454607283
930.569732451709,627.720875651756
930.512640126827,627.539275144122
930.467154766983,627.38600114763
930.408523160637,627.171410241959
930.373557302462,627.048198685021
930.321533979252,626.8122348989
930.31796008768,626.724285334792
930.285443934685,626.56680968304
930.256185226624,626.336794209378
930.204872005377,626.156527328277
930.167936003262,625.978117916965
930.083655819987,625.670276350836
929.933653989396,624.958329623253
