score_raw,score_transform
979.369963843212,918.823700440241
978.075778818348,886.056891263858
977.580868393335,858.945245947272
976.005202040553,842.395010061033
975.493823597882,833.806961892775
974.971266351323,829.204406913385
974.624902411851,823.018321004599
974.353349681561,816.367394263551
974.267744718732,814.807279347328
973.791388562925,807.873887319559
973.45722052573,803.731880637529
973.357145941945,800.995384073319
973.296374416091,799.313848722066
973.235123945643,797.857594758511
972.997451683445,794.912813845592
972.814469917282,792.331818729926
972.734778480212,791.23614937322
972.701192201241,790.300142685367
972.655763121259,789.517590968921
972.415565897851,786.387629589895
972.283408082112,784.809838984776
972.123208128247,783.195885302988
972.067281431778,782.252656539569
971.977922314429,781.13798774531
971.90661564229,779.93447996656
971.755316714348,776.486233505329
971.501517996756,774.066916351269
971.473308419413,773.72759831492
971.348564586535,772.382035518591
971.30149534952,770.781776805664
971.226251098216,769.888783112025
971.027801973026,767.191604320839
970.962930828919,766.215631243851
970.850718421685,765.247330071966
970.760816749108,764.219252743912
970.690010627715,763.147329265996
970.618560934407,761.8884124809
970.453722769299,759.107292093493
970.268018037313,757.10643115726
970.190355589736,755.854729936459
970.054459255975,754.572927277771
969.926611336879,753.391548657808
969.88080361563,752.539911225264
969.822166121778,750.920019923129
969.781178329726,750.52956877723
969.662661202677,749.130343501271
969.474768008831,746.908118622697
969.405043400331,745.295989075532
969.346550224033,744.397458216552
969.211985080554,741.809116234296
969.120875214352,740.591194350993
969.074290170268,738.038967796377
969.009524726897,737.339038450179
968.989755316586,736.745598936734
968.98334341975,736.531157202588
968.903464485087,735.387876567206
968.854483054262,734.638764206318
968.846879560893,734.453221522013
968.778203104218,733.757091987027
968.673414777322,732.703288536312
968.492293500537,730.905948899529
968.422415290174,730.0390411351
968.397947071784,729.738133607696
968.335614419366,729.11168705413
968.240930857416,727.894899772677
968.198339430785,727.282085201415
968.178515957725,726.500667067867
968.092265538963,725.683445656913
968.076628462567,725.045000249201
967.999026575359,724.057600599061
967.930923892537,723.04103183431
967.893631854633,722.546936491886
967.812458076804,721.483776885244
967.766193469865,721.016557661395
967.641512919278,719.964377614221
967.635192680508,719.833234058687
967.618567191168,719.653881192121
967.584614440762,719.332660536761
967.468528326997,718.505812210699
967.461974439432,718.384156542525
967.338309571332,717.118261943031
967.282353397381,716.037017781148
967.223369860683,715.408579245512
967.184134766618,714.090996000347
967.16452589511,713.914332569191
967.154018257212,713.778700989788
967.123646873792,713.423690786682
967.092188430536,713.033504145214
967.066933360978,712.701526169868
967.006904096127,712.064581120651
966.983329860871,711.742175970226
966.959062436434,711.557155129142
966.914945650735,710.993092609131
966.836665114725,710.230979196362
966.812604847817,710.049934779084
966.706595331135,709.00664820891
966.663637084642,708.518113560305
966.594403239694,707.795238291821
966.559697209524,707.45185562277
966.536566356493,707.080721382632
966.470762235709,706.141982512508
966.458264362484,705.912683072529
966.373425485069,704.892973911166
966.302618845047,704.105226144626
966.223578237476,703.332732741908
966.092953561323,701.981859440929
966.08510709928,701.910357755145
966.047488665199,701.271249909193
966.023515219797,701.058666419444
965.980547278096,700.430119661737
965.936276915448,700.053976594708
965.917261304394,699.52024956278
965.779710831355,698.536206546881
965.669980512019,697.47263322419
965.648696183382,697.26414936072
965.613142084528,696.840354733077
965.515491454778,696.031523790457
965.48614930912,695.61029377842
965.456587061452,695.35293922979
965.41522801467,694.967900259384
965.375427639002,694.294447679502
965.35164821481,693.671446570292
965.327515602096,693.206980531241
965.26968694226,692.678140387684
965.208299641411,692.029802381021
965.113842150535,691.04944369494
965.095247707518,690.774612487982
965.081837060647,690.555224173328
965.001328694071,689.235324137739
964.982011719034,688.823875059605
964.945001385984,688.483361616481
964.891809724389,687.994646192006
964.793014087227,687.33945617384
964.757328918166,687.029905144356
964.695650230731,686.384091946974
964.656119070335,685.402764785197
964.649659338135,685.345529304779
964.642557288108,685.14365333139
964.57235716709,684.495719400858
964.47876202916,683.505885241107
964.388915861751,682.883158231861
964.353056203391,682.527875964242
964.307686250734,682.194509418755
964.259136700972,681.849910493768
964.251799725903,681.758552092669
964.199310289855,681.180359735386
964.121084018375,680.499215432126
964.108716920657,680.262437007346
964.078378085797,679.975106792428
964.059790283202,679.29983582808
964.024934014818,679.006265392267
964.012675025525,678.82189911869
963.992239629922,678.544478377137
963.970558785601,678.211246162401
963.953961891778,677.806581909193
963.949767901921,677.706129561058
963.93246984436,677.552128770724
963.853907963086,676.978248854634
963.814439344951,676.611374347711
963.773562198562,676.218317729091
963.761935823967,675.997752886113
963.7291344254,675.74331814026
963.629793774614,675.050180600342
963.612472144691,674.852321145595
963.594372380444,674.513054701458
963.57706834222,674.079903466482
963.520121066618,673.480488499038
963.508067888535,673.320816569269
963.492080563373,673.136022247419
963.478757008906,673.036850695785
963.434778464465,672.506051161895
963.422643581501,672.381889394344
963.41325045911,672.206986812565
963.40255825516,672.094980012229
963.388844110312,671.770959819018
963.371827496496,671.557637389358
963.362311663849,671.239118799618
963.324823200174,670.5067923673
963.307286094988,670.334009921008
963.270702395862,669.965127249189
963.246545871029,669.805949669849
963.243655449338,669.779241749062
963.222467598827,669.551653906896
963.162841810756,669.171973301341
963.148079601905,668.799065570594
963.09852689337,668.475315489941
963.010236958159,667.478023995541
962.944018252596,666.832029750551
962.893152875547,666.472716852481
962.842327087038,665.994666468422
962.799359472526,665.527536973802
962.782682965338,665.400538738516
962.751744983332,664.893373068704
962.725353974561,664.480512180165
962.711085327263,664.245346263095
962.699539688582,664.103819841773
962.670022983724,663.831128411447
962.627073823317,663.494010076197
962.594630876363,663.092803282664
962.55713845919,662.795088081569
962.517847607778,662.452355499522
962.496936397707,662.152366265438
962.393390923868,661.281814203075
962.360087938176,660.877011543103
962.330297594448,660.625193122472
962.266313478775,660.061295564122
962.217011435871,659.704187329518
962.19350202069,659.421121383851
962.170657910444,659.123841246087
962.14361529224,658.900238450878
962.125679929705,658.581057949148
962.09704080937,658.291582188623
962.073011767284,658.078198285265
962.042611510048,657.816561302584
962.014628372049,657.427739716036
961.959708205237,656.829640937225
961.880257148557,656.268328222006
961.864345469702,656.072071964826
961.850547981715,655.967095003993
961.846761299485,655.931291822968
961.826660666,655.638383467343
961.798732985879,655.389959353176
961.782693107687,655.274003286219
961.765219868214,655.160446519908
961.72925896854,654.73580194967
961.714360836757,654.289975734891
961.662687476263,653.909921067162
961.635746738673,653.682765557668
961.62705763655,653.464210779681
961.577427947103,653.062506566317
961.561292553591,652.939305896367
961.533951152828,652.632792464839
961.509230747826,652.386430983984
961.481849231316,651.969552278932
961.437715420621,651.557266780964
961.404158789846,651.19932228431
961.3863445102,650.98194273787
961.375093896042,650.82954578526
961.344478974669,650.57756523701
961.31548539144,650.345143260151
961.296988996522,649.719629641538
961.291386987641,649.560946180924
961.264890817297,649.182420329522
961.257287874381,648.993076235056
961.248080373671,648.832856835087
961.233992951794,648.73687286155
961.124562577194,647.834552513025
961.102290327453,647.687021186325
961.026300023991,647.176709390492
961.003772823404,646.956558984097
960.971330911271,646.720238711011
960.939573487716,646.336932648862
960.920212086004,646.161170136727
960.87032463707,645.854153330864
960.844150398188,645.580324411763
960.767707125905,645.036148968209
960.752140027917,644.849704875185
960.720308427112,644.589932197752
960.712046324009,644.529025487695
960.696340997892,644.425432133491
960.69195375727,644.252094907074
960.679888745518,644.088406689243
960.657893187093,643.825701234587
960.608138405559,643.451626276136
960.561081286473,643.058852916781
960.535531524627,642.769720258069
960.425018651722,642.025519558722
960.393943561878,641.632969101449
960.383096928905,641.333873873804
960.333546335729,640.940786977757
960.315909767967,640.78854203615
960.28090327807,640.456474188041
960.241463530282,640.154721039461
960.167098277609,639.578901151882
960.159541283735,639.473511477461
960.109645570235,639.13307610892
960.098366654957,638.960688426014
960.055652483206,638.570983669591
960.024404560384,637.963714112887
960.008736490571,637.515686688005
959.993259935748,637.386702252663
959.988778023722,637.337363177275
959.968135163309,637.153665971683
959.909561232049,636.743700395592
959.89850901026,636.586669721592
959.828870786207,636.115628004547
959.816696725504,636.030159291088
959.789344225421,635.821510590146
959.695871289152,635.269263717475
959.680858876103,635.091663270705
959.660310444602,634.962963635809
959.65144992272,634.702798323786
959.624931066805,634.330418523393
959.595917409598,633.932305780253
959.572042689709,633.641656801231
959.567040247362,633.458877827267
959.493412516414,632.997385243228
959.454352697546,632.694265527502
959.410493463746,632.378743782533
959.401533536018,632.262820609796
959.394942282898,632.180475106951
959.349831614708,631.774535963006
959.304138716963,631.462276770742
959.218048182717,630.844755141404
959.184026893934,630.52654542141
959.178189475702,630.405381628692
959.159214503552,630.173858134676
959.137505792888,629.832945077568
959.114819742979,629.669750135192
959.076289826874,629.417609571758
959.044288662997,629.171386229454
959.006496957035,628.911262817576
958.992993665433,628.745467269336
