score_raw,score_transform
991.563126368694,942.443443886274
991.483072407462,924.218043111524
990.662878328194,882.040731945933
990.39121794149,862.207359011524
990.299987485352,853.240617057569
990.122702882656,843.117567302205
990.042508144998,835.921722000427
989.815440873439,824.456748191616
989.676280386657,817.511742259841
989.630251544939,813.19428902017
989.429587362842,806.638210106145
989.329773295549,801.699837447934
989.30267437384,800.094238696016
989.170864231388,795.498498283351
989.12127004237,793.213307077811
989.050438606864,791.130786911399
988.997783324255,788.414375148009
988.953726254065,786.081239321793
988.93975171846,785.353338365289
988.815337199028,782.951856500003
988.788519980525,781.449467038206
988.748724438513,779.385306158625
988.716277148711,777.23457897103
988.682827850925,774.943658098583
988.648569668259,773.440113009006
988.552032660347,770.656129409838
988.53131690793,769.107733389568
988.508532594149,767.931756540688
988.491041598962,766.956866459287
988.445385061021,765.839399335085
988.412998092775,764.274609373531
988.406023903266,763.425083565673
988.358249220192,760.975899991933
988.305293073849,758.265143568354
988.276713118337,757.543614369981
988.246160077821,756.77382502851
988.219156526745,755.897155075704
988.201189863402,755.574343737435
988.110133732957,753.753399583624
988.066776154564,750.904557184518
988.034131640993,750.05584845301
988.011917594291,749.168619615913
987.997271116824,748.740632003564
987.983998770208,747.731813579499
987.94857703928,746.91499671779
987.926713573157,745.303147338701
987.880724190656,743.720160499371
987.860541058268,742.899013986086
987.857232286531,742.707501563509
987.848888499302,742.392965346597
987.83013142247,741.469832687831
987.803911947988,740.854981953332
987.763488515254,739.256341238583
987.730829245458,738.098428231656
987.703814650662,737.381956398779
987.66854328079,736.109429015451
987.656741441565,735.630386321018
987.598438841496,734.015899327956
987.570415300657,733.117713351913
987.519598711006,731.781034897397
987.513671329435,731.493115074458
987.477008132966,730.443159284222
987.474371551117,730.113061093294
987.44548355972,729.580426379686
987.434854589663,729.053780671916
987.425550228156,728.519731614923
987.420667581394,728.08935136713
987.37471941006,726.511009778083
987.315085380221,724.975751739091
987.299820054922,724.562722611798
987.293444240165,724.045088241057
987.284501122112,723.834144476219
987.257961590166,722.865720144485
987.245130894802,722.436829870449
987.237636700318,722.197961753207
987.201255488054,721.280173426135
987.198461851388,721.192058806503
987.179646029763,720.707974129263
987.175318566461,720.376707312309
987.148466379064,719.660923920332
987.12036503709,718.524673305431
987.103977300647,718.011264726277
987.069957570198,717.279498806398
987.054605216413,716.675390829896
987.048541171507,715.652770613884
987.018876575944,714.10134285762
986.994115190454,713.58408124933
986.984785733291,713.418621852604
986.979438396489,713.197712726629
986.968223212384,712.742519172687
986.967460259174,712.722177537297
986.927589564612,711.133667044874
986.917453359011,710.848149181506
986.911912632926,710.50324670352
986.882991405748,709.673962521939
986.85507832386,709.116504674889
986.85030197611,708.988287716148
986.837363216292,708.680149713579
986.804929181171,707.972293045417
986.79915126484,707.778314880981
986.768586019847,706.99998033652
986.763891096144,706.56530969895
986.751344156178,706.281584903216
986.732318278406,705.848105734346
986.695274144016,705.133069549203
986.679151742995,704.526034923528
986.653893840202,703.853498711834
986.640262762647,703.345865880014
986.63092020797,702.971432742595
986.619402285258,702.78735136569
986.557795703331,701.82673244009
986.535103369508,701.013587842174
986.504227110884,700.404322798047
986.497512198767,700.261794965458
986.464331192061,699.699408391101
986.439546902678,699.086841481006
986.438406104137,699.040042553055
986.429047894933,698.604203884176
986.417615592797,697.916631881553
986.41350504747,697.662930063783
986.401783851424,697.457711131832
986.383056316773,696.923153322375
986.361688498276,696.430326245234
986.358225307314,696.339569596688
986.347875424948,696.1600414511
986.336803356478,695.624302578678
986.328746663143,695.388741039626
986.310836885182,694.973925888135
986.283658523853,694.166813164214
986.269453249977,693.767573234222
986.259003082818,693.289751219374
986.244185581456,692.869591780707
986.209245456147,691.859314352071
986.176231789594,691.02687467912
986.157187188044,690.517217254864
986.133127523224,689.862829136825
986.130111477214,689.474695201031
986.127147694806,689.16878793012
986.114309425441,688.88911815604
986.093304758461,688.548077795789
986.089875641202,688.36338163454
986.051863233831,687.215402038362
986.038168741917,686.718928361094
986.012940835811,686.319085811159
985.992218556362,685.641137308009
985.980644877837,685.417356706266
985.970186282946,684.917756445934
985.931262456313,683.807918432124
985.925965583279,683.548160322841
985.920892282505,683.407019918249
985.909417249728,682.986465475079
985.902475868846,682.623973886364
985.896874006968,682.326252101227
985.887107718328,681.953002441119
985.879504272904,681.61213589654
985.865544264883,680.968901989215
985.833486998403,680.173211283602
985.810710477578,679.695564458831
985.801584441915,679.407390825799
985.796368425888,678.954725575309
985.795091544682,678.883318637039
985.786175819085,678.347981628168
985.762464223724,677.172278216523
985.73090683169,676.393012060909
985.718993391787,676.161310966266
985.691891313763,675.717674576407
985.668654474676,675.2600792035
985.644196003995,674.805902327711
985.632718199884,674.457709937533
985.625373765198,674.100215985132
985.609846574377,673.576594758266
985.576036337529,673.061479404317
985.570731422691,672.673795436307
985.563300101845,672.474853196324
985.541194287913,672.135746932055
985.526328358829,671.925980540667
985.51301824659,671.533039276861
985.507421092127,671.31774284513
985.491590968175,670.951306334943
985.453048301202,670.31191569691
985.426437746777,669.738908414489
985.421026363929,669.483833124656
985.406166153282,668.9757602453
985.401360079551,668.829037126796
985.37619699359,668.409418757747
985.37288788964,668.329583473144
985.366610254962,668.182145514644
985.353994392464,667.951237974491
985.329941642928,667.249215193312
985.314519395966,666.897578473059
985.311323228028,666.718564711325
985.30457058072,666.411534139887
985.291538895099,666.055598390626
985.284047870683,665.923610903517
985.265838680505,665.536561423972
985.249096975827,664.847631918937
985.238708936704,664.354032892322
985.23430952206,664.234548685014
985.206221479764,663.462725809924
985.204342452175,663.329269180994
985.193597201395,663.013837207403
985.177234881754,662.731164149037
985.166132375464,662.442397744521
985.154097158422,662.145867328946
985.130266890125,661.637765342494
985.112371662591,661.279896358356
985.095373248797,660.89429911995
985.073870861408,660.177594434042
985.044674331562,659.611939098784
985.018035256186,658.778874564435
985.011375540006,658.639970423844
984.998521471041,658.286768392257
984.9894401751,658.022276270529
984.981532766457,657.825657656171
984.973637008253,657.415762045566
984.937921685774,656.659458791519
984.927430103415,656.274530057142
984.903763737704,655.686243899194
984.887713866959,655.402545886234
984.873403076234,655.120186475952
984.864339771684,654.755072779245
984.848799264571,654.157326890833
984.843739082618,653.741698726034
984.828585546976,653.355910621477
984.807412292098,652.873101598152
984.794512635565,652.486117487955
984.780397373786,652.017776993517
984.755017873154,651.500720584104
984.751777449667,651.424426758268
984.732714464774,651.011988508338
984.712241743699,650.60642216485
984.699715037005,649.923910773849
984.691407582908,649.523742138671
984.66072380294,649.024532354107
984.651632335891,648.540329039077
984.645028797497,648.332603840729
984.63642453176,648.08479523227
984.619415422612,647.503491661546
984.611597366811,647.259476132129
984.606657303281,647.139063626901
984.577590304322,646.565137266576
984.550306573673,646.05913574098
984.539838106759,645.769281801364
984.532831886866,645.358552627184
984.512148581044,644.956791040674
984.49911139426,644.615551703382
984.491506221406,644.401917918414
984.472824914625,643.787281094291
984.454460686447,643.496681307045
984.430752372631,642.88166313668
984.421717701723,642.650145516227
984.400640350599,642.156131085047
984.384802405943,641.882315956436
984.370057470468,641.495258273778
984.361357103732,641.285748447691
984.334669761429,640.670192461268
984.320394225781,640.41860128883
984.312352366839,640.245713550582
984.310302966252,640.196645234545
984.288980263693,639.73708376469
984.286840801685,639.618169860054
984.27096538736,639.066336781142
984.257264739456,638.822541350858
984.252199404198,638.688634938339
984.247187177899,638.454613352173
984.242256797317,638.365222184993
984.232752958962,638.087261355388
984.219229532137,637.70999602296
984.209721217004,637.574116521349
984.198849241424,637.25866641208
984.191757948034,637.146648806514
984.186322283095,636.935877773253
984.180952088995,636.715349573957
984.175300676676,636.488737785931
984.15361949057,636.062702681741
984.120039714211,635.527828806664
984.116819879865,635.471324747442
984.108242838469,635.255201556853
984.097980574273,635.129382639326
984.076157734487,634.548607515353
984.060267323579,634.312711333864
984.047213289533,634.149459848125
