score_raw,score_transform
994.435510220548,898.314391109148
994.209396333728,877.070254873867
994.012590090821,868.709455405996
993.791558613738,858.760522685139
993.707644735673,853.026123359224
993.568801742201,846.022783336662
993.487677951876,840.212863634571
993.352279376726,828.433155958814
993.304446423521,825.353360462642
993.133417626934,814.4115724946
992.951915448986,808.11825042507
992.902293875601,806.469769282726
992.888995245282,805.922272147776
992.830290532235,803.097336248115
992.800351752816,801.004868515481
992.746663297958,798.470129886072
992.642351827593,795.799833824071
992.587112655328,793.1295877503
992.544456332201,790.303508127961
992.434927579595,786.005799758949
992.402720584956,784.335406794955
992.38382558795,783.463627181172
992.33806798669,782.183606193146
992.175878544867,777.740444370606
992.170134151703,777.10835898466
992.159125664558,775.725519293933
992.127181943166,773.613583915021
992.109298242622,772.82391175089
992.094303251897,771.323521782928
991.993134169249,768.75625146708
991.967207115444,767.494165398385
991.935674646184,766.224790366811
991.911435953066,765.427520586035
991.848547514971,763.282056902756
991.829524841052,762.402915604334
991.81670954535,762.110355897253
991.810252965627,761.962843595652
991.771560667305,760.954580510989
991.763919675615,760.535460245716
991.710122316696,759.058307850611
991.655548659725,756.853611079166
991.649874144467,756.56509329994
991.568157392044,754.438138309691
991.530477017515,753.39591375361
991.508008805975,752.031437420092
991.464343357471,750.865476563543
991.445994809589,750.099030129074
991.429311907895,749.432447996959
991.405583210869,748.325516580052
991.337469861343,745.681350622315
991.318071193909,744.370759480891
991.311110034408,744.04918262538
991.280689954746,742.983366426651
991.261939608973,742.520282040467
991.248920703955,742.076684990523
991.212904592461,740.721978097301
991.197099256538,739.984190702553
991.170013376392,738.865671474136
991.147735911954,737.962977551103
991.122308173805,737.142354975207
991.099830581524,735.725386444716
991.090307547464,735.309913310995
991.061828270319,734.325432835064
991.043784167507,733.499105705439
991.025341621641,732.624335142749
990.923200784196,730.33533407741
990.889275593637,729.0967329102
990.880683020822,728.454913663123
990.863780245998,727.826645986491
990.831877565276,726.408154317843
990.773341390081,725.153810909854
990.766136102356,724.804003050381
990.754834039076,724.598232491662
990.734967540784,724.213781786194
990.720821074443,723.588131630038
990.706852804851,722.902542592116
990.698934533389,722.49137974465
990.629589741617,721.122700209182
990.612126055262,720.358756102604
990.597209076995,720.021966384166
990.567307089187,719.477992740053
990.555801551901,718.937301964385
990.544018057691,718.559670616499
990.524910964914,717.795363425805
990.506794352965,717.312167914891
990.499666193579,717.118141422999
990.480869709526,716.508201702396
990.453567071698,715.661759825563
990.40491042686,714.234111701245
990.385583120103,713.775903168598
990.367426429263,713.236261713117
990.359313331608,712.777877580467
990.354147151905,712.010643175948
990.337580404211,711.342957889172
990.289407163969,709.67834449069
990.286526594187,709.343318442528
990.266960510556,708.633666801848
990.262357244331,708.372331246176
990.245168087818,707.181259453265
990.239127198046,706.758809265904
990.235182424482,706.230612420775
990.193152577898,704.855978835979
990.16864291611,704.108336005591
990.165383889448,703.981442379251
990.134870385278,703.267229648353
990.12808044148,702.97284431182
990.123070789515,702.662340771096
990.110787005816,701.916448804038
990.102395536833,701.682249399755
990.089454170754,701.389656161116
990.08380027975,700.986827663243
990.051668653341,700.351381451729
990.03513285876,699.773070357591
990.030273897538,699.504072927617
990.017626816432,699.249958234241
989.997937221426,698.690532062686
989.977302181245,698.115306279475
989.914472074495,696.746909958474
989.900578274791,696.207351118055
989.893321342487,695.841527197944
989.887961168099,695.655970252041
989.860387515935,694.661468237233
989.853459826683,694.22744636915
989.836458299677,693.686557257455
