prob,socre,rank
0.0311241141984028,968.875885801597,288
0.0492164370958345,950.783562904166,796
0.0555984758300736,944.401524169926,896
0.027856559972832,972.143440027168,169
0.0471447131423174,952.855286857683,737
0.0271681641705768,972.831835829423,143
0.0507633549019713,949.236645098029,821
0.0312861228024254,968.713877197575,292
0.0549756716152141,945.024328384786,884
0.0516767447806495,948.323255219351,839
0.0363837373998937,963.616262600106,488
0.0317860658382147,968.213934161785,313
0.0438130602487721,956.186939751228,671
0.0270089542167511,972.991045783249,133
0.0303126959817841,969.687304018216,259
0.0446010572344955,955.398942765505,684
0.0313570923533617,968.642907646638,298
0.0618433378564052,938.156662143595,952
0.0472556166444989,952.744383355501,748
0.0391502275121218,960.849772487878,558
0.0515614741553647,948.438525844635,835
0.0321701211223434,967.829878877657,330
0.0340805434182348,965.919456581765,411
0.0252990290649567,974.700970935043,68
0.0277721402198035,972.227859780197,165
0.0385727473803869,961.427252619613,543
0.0426865524896841,957.313447510316,643
0.0536866303338527,946.313369666147,866
0.0423631570952283,957.636842904772,633
0.0268137746042542,973.186225395746,127
0.0425609323450619,957.439067654938,639
0.0298321210527801,970.16787894722,241
0.0460614906433402,953.93850935666,716
0.0256004349175091,974.399565082491,79
0.0334882274300146,966.511772569985,389
0.0273678503701632,972.632149629837,147
0.0348163180190487,965.183681980951,439
0.0404048455646749,959.595154435325,590
0.0299575834094611,970.042416590539,245
0.0394503398386612,960.549660161339,568
0.0286744085639335,971.325591436067,193
0.0408289927111476,959.171007288852,603
0.0340572115950352,965.942788404965,408
0.0304531163344206,969.546883665579,264
0.0541692432391456,945.830756760854,870
0.0447041393854355,955.295860614565,687
0.0269005375009885,973.099462499012,128
0.0269293126294133,973.070687370587,129
0.0768250958995901,923.17490410041,982
0.0264038878856784,973.596112114322,117
0.0340476094855677,965.952390514432,407
0.0542130575847004,945.7869424153,873
0.0261724890358365,973.827510964163,106
0.0269490647567943,973.050935243206,130
0.0277315360056362,972.268463994364,161
0.0392612080431492,960.738791956851,564
0.0336578674532028,966.342132546797,395
0.0363657451677828,963.634254832217,487
0.0485265827741026,951.473417225897,776
0.0434397700016217,956.560229998378,659
0.0545381935020427,945.461806497957,877
0.0461091644006614,953.890835599339,719
0.0395752433570633,960.424756642937,573
0.0256113451815829,974.388654818417,80
0.0439438795490052,956.056120450995,675
0.04037186724109,959.62813275891,589
0.0473440404111386,952.655959588861,751
0.0338026299738248,966.197370026175,397
0.0658518286627468,934.148171337253,965
0.0270971419913648,972.902858008635,138
0.0263979472764843,973.602052723516,115
0.0595488146731391,940.451185326861,940
0.0348071339358363,965.192866064164,437
0.0328001793600526,967.199820639947,360
0.0668444749687715,933.155525031228,968
0.026032281473548,973.967718526452,98
0.0365381709844908,963.461829015509,494
0.0312866481288125,968.713351871187,293
0.0506802979927745,949.319702007226,820
0.0275128827344979,972.487117265502,151
0.0587231889133453,941.276811086655,931
0.0456416541263791,954.358345873621,702
0.0307560267416086,969.243973258391,273
0.0472192401660644,952.780759833936,745
0.0472367204003268,952.763279599673,747
0.0437776495008094,956.222350499191,669
0.0248353873787441,975.164612621256,58
0.0323828582720114,967.617141727989,338
0.0396808381928597,960.31916180714,575
0.0827392013681556,917.260798631844,988
0.0307476922125334,969.252307787467,271
0.0479525244176258,952.047475582374,764
0.04845847143461,951.54152856539,773
0.0476002513484018,952.399748651598,756
0.0224813377109554,977.518662289045,14
0.025790008791521,974.209991208479,88
0.0257738730313268,974.226126968673,87
0.0343942850128732,965.605714987127,420
0.0355182192246273,964.481780775373,469
0.041457030204995,958.542969795005,616
0.0371880557475388,962.811944252461,508
0.0421172830895558,957.882716910444,630
0.0461064522569522,953.893547743048,718
0.0348071908181821,965.192809181818,438
0.0285766541346639,971.423345865336,192
0.0212445317528515,978.755468247148,6
0.0296101326079743,970.389867392026,234
0.0645883172931696,935.41168270683,964
0.0459379971009994,954.062002899001,714
0.0261724428910001,973.827557109,105
0.0297510243619043,970.248975638096,239
0.0260723892725491,973.927610727451,101
0.0277541520249048,972.245847975095,162
0.035249788216421,964.750211783579,458
0.0288827515323337,971.117248467666,206
0.0444294366576433,955.570563342357,679
0.0424570594611696,957.542940538831,636
0.0371013502697901,962.89864973021,505
0.0276955033440804,972.30449665592,158
0.031362840581436,968.637159418564,300
0.0251070591409043,974.892940859096,64
0.0469272370195241,953.072762980476,730
0.0354091922984404,964.59080770156,465
0.0406149225978764,959.385077402124,595
0.0586708726564114,941.329127343589,930
0.0339919023348192,966.008097665181,405
0.0324799956211534,967.520004378847,345
0.0289265712704615,971.073428729538,208
0.0287733951063336,971.226604893666,198
0.0270545532754676,972.945446724532,135
0.0342836632332236,965.716336766776,416
0.0620960099661883,937.903990033812,954
0.028375792228202,971.624207771798,184
0.04140760383002,958.59239616998,615
0.0259320026237724,974.067997376228,92
0.0407766251931424,959.223374806858,600
0.0557024787953064,944.297521204694,897
0.0290425305385992,970.957469461401,213
0.0541786787396785,945.821321260322,871
0.0596265278672916,940.373472132708,942
0.0277038512550021,972.296148744998,159
0.0660270018700922,933.972998129908,966
0.0336024038484849,966.397596151515,394
0.0265173128646225,973.482687135377,120
0.0516724096187414,948.327590381259,838
0.0262690556761067,973.730944323893,108
0.0391288212023952,960.871178797605,556
0.0407188835980961,959.281116401904,598
0.0547492610590581,945.250738940942,879
0.0409580458452736,959.041954154726,607
0.0525010110526549,947.498988947345,854
0.0294707721663014,970.529227833699,230
0.0330389678144004,966.9610321856,369
0.0490815428793445,950.918457120656,793
0.0524683054376676,947.531694562332,852
0.0519711075081775,948.028892491822,844
0.0393084014643037,960.691598535696,566
0.0302912360744719,969.708763925528,258
0.0356133006278027,964.386699372197,473
0.0295184126780275,970.481587321973,231
0.0440676139805985,955.932386019401,676
0.0470471854942921,952.952814505708,733
0.0261834615031752,973.816538496825,107
0.0324647680356212,967.535231964379,344
0.0358526119641215,964.147388035878,479
0.0237266561507557,976.273343849244,34
0.0346376128237605,965.36238717624,431
0.0479980999909999,952.001900009,765
0.0289878416971493,971.012158302851,210
0.0350072467201897,964.99275327981,448
0.0367605961799816,963.239403820018,501
0.0557089154867267,944.291084513273,898
0.0259589420915055,974.041057908495,94
0.0349944399720905,965.00556002791,447
0.0428272513197036,957.172748680297,646
0.0314801589228982,968.519841077102,302
0.0280053800405829,971.994619959417,174
0.0310838298860716,968.916170113928,285
0.0251353779878951,974.864622012105,65
0.0344083622229269,965.591637777073,422
0.0487277489662682,951.272251033732,785
0.0471906263457215,952.809373654278,739
0.0284944445025649,971.505555497435,187
0.0465985201673136,953.401479832686,726
0.0430234619647805,956.976538035219,650
0.0263741097141508,973.625890285849,112
0.0365528010666388,963.447198933361,497
0.0457096139148803,954.29038608512,705
0.0339092080012061,966.090791998794,401
0.0454356588087379,954.564341191262,697
0.0242277521701934,975.772247829807,43
0.0487349744912118,951.265025508788,786
0.0471647916847627,952.835208315237,738
0.0407859391390635,959.214060860937,601
0.0498462038880129,950.153796111987,806
0.0232935509148187,976.706449085181,22
0.0287443471643613,971.255652835639,195
0.0220817205318723,977.918279468128,11
0.0240310551525587,975.968944847441,41
0.0299274854016623,970.072514598338,244
0.0307508989512557,969.249101048744,272
0.0326235271355554,967.376472864445,352
0.112505033601177,887.494966398823,997
0.0253904267007247,974.609573299275,72
0.0926187204347143,907.381279565286,991
0.143801005074942,856.198994925058,999
0.0391319125843384,960.868087415662,557
0.0493915518966555,950.608448103345,800
0.0458770129088512,954.122987091149,711
0.0404506483777158,959.549351622284,592
0.0551307717947489,944.869228205251,887
0.021679766034905,978.320233965095,8
0.030813544503142,969.186455496858,276
0.0331719980564335,966.828001943566,375
0.0466708230497264,953.329176950274,727
0.0669182648385389,933.081735161461,971
0.0414576715973624,958.542328402638,617
0.0499563870644756,950.043612935524,809
0.034233543213542,965.766456786458,415
0.063434806581912,936.565193418088,960
0.0400046380685188,959.995361931481,579
0.028916842353548,971.083157646452,207
0.0475784413392962,952.421558660704,755
0.0529041403231538,947.095859676846,859
0.044763498348714,955.236501651286,689
0.027901476361976,972.098523638024,172
0.0483989601856107,951.601039814389,771
0.035529065506376,964.470934493624,471
0.0358655842757235,964.134415724277,481
0.0595973387864933,940.402661213507,941
0.0311736647930601,968.82633520694,290
0.0447915086241381,955.208491375862,691
0.0533158214852248,946.684178514775,864
0.033413572840653,966.586427159347,386
0.0570501805685118,942.949819431488,917
0.0355744913774747,964.425508622525,472
0.0322586998355651,967.741300164435,333
0.0321931892932779,967.806810706722,331
0.0352857761159016,964.714223884098,459
0.0488590357936618,951.140964206338,789
0.0254895718139039,974.510428186096,74
0.100252341138155,899.747658861845,995
0.0495618218139646,950.438178186035,803
0.028167869144523,971.832130855477,177
0.0277592346987958,972.240765301204,163
0.0512271977863213,948.772802213679,827
0.0568249900247026,943.175009975297,914
0.034513393098565,965.486606901435,426
0.0521186110602362,947.881388939764,846
0.0552895825937268,944.710417406273,892
0.058661739641225,941.338260358775,929
0.0454807042430421,954.519295756958,699
0.0253301435178663,974.669856482134,71
0.0256661231994617,974.333876800539,82
0.0413064507809065,958.693549219094,613
0.0453706514982374,954.629348501763,695
0.0292511769504377,970.748823049562,220
0.0931071466768487,906.892853323151,992
0.0329050475917041,967.094952408296,365
0.0376086098802753,962.391390119725,521
0.0350549488574054,964.945051142595,449
0.0559171064988107,944.082893501189,902
0.054761911997611,945.238088002389,881
0.040105305852911,959.894694147089,583
0.0530245234691907,946.975476530809,861
0.0376193184014137,962.380681598586,522
0.0379940554584758,962.005944541524,533
0.0486696002100286,951.330399789971,780
0.029323182192765,970.676817807235,224
0.0327580781901471,967.241921809853,357
0.0456655604647539,954.334439535246,704
0.0340151014491437,965.984898550856,406
0.0597744497749752,940.225550225025,944
0.0492590498657435,950.740950134256,797
0.0457990130395596,954.20098696044,708
0.0275038615148787,972.496138485121,150
0.0431385096231939,956.861490376806,653
0.0457963572998979,954.203642700102,707
0.0378393205693893,962.160679430611,531
0.0334316037902637,966.568396209736,387
0.0400150780656087,959.984921934391,580
0.0339777074286804,966.02229257132,404
0.0249526576168414,975.047342383159,60
0.032575194708716,967.424805291284,348
0.060168207067642,939.831792932358,946
0.0579373929499625,942.062607050038,923
0.0333650535547673,966.634946445233,382
0.0500145400782218,949.985459921778,811
0.0722707324883081,927.729267511692,979
0.0292096395994439,970.790360400556,218
0.0317515150120431,968.248484987957,311
0.0330404701549459,966.959529845054,370
0.0401172407411986,959.882759258801,585
0.0361622124843982,963.837787515602,484
0.0294096024132102,970.59039758679,228
0.0312588731206132,968.741126879387,291
0.0343120795771548,965.687920422845,418
0.0298914758551648,970.108524144835,243
0.0384041573170445,961.595842682956,540
0.0313566946123612,968.643305387639,297
0.0489700551699742,951.029944830026,790
0.0326689723961397,967.33102760386,355
0.0263716238219878,973.628376178012,111
0.0477616071880834,952.238392811917,761
0.0223294497002623,977.670550299738,12
0.0294246717447812,970.575328255219,229
0.034865078546816,965.134921453184,442
0.0378041042640768,962.195895735923,528
0.0271559035448549,972.844096455145,141
0.0316545781732066,968.345421826793,307
0.0551729765833508,944.827023416649,890
0.0249189136408006,975.081086359199,59
0.0475031672537041,952.496832746296,754
0.0504529322836299,949.54706771637,816
0.0367445374472611,963.255462552739,500
0.0282244007129317,971.775599287068,182
0.0642872810479856,935.712718952015,962
0.0388392358841019,961.160764115898,550
0.0388201651064873,961.179834893513,548
0.0259899018277292,974.010098172271,96
0.0442948340649725,955.705165935027,678
0.0325271332835061,967.472866716494,346
0.0523114567159917,947.688543284008,849
0.0371184651385773,962.881534861423,506
0.0356331773802089,964.366822619791,474
0.0327856321723789,967.214367827621,359
0.0543389435138723,945.661056486128,874
0.028973343340492,971.026656659508,209
0.0353092017589873,964.690798241013,461
0.035208805825001,964.791194174999,455
0.0329669875876257,967.033012412374,367
0.0465348709496434,953.465129050357,725
0.0261514374056224,973.848562594378,104
0.0348330513477011,965.166948652299,440
0.0242922311939992,975.707768806001,46
0.0431994225993462,956.800577400654,655
0.0451702111439577,954.829788856042,694
0.02787926611039,972.12073388961,170
0.0439328327945147,956.067167205485,674
0.0423352951812869,957.664704818713,632
0.0269889852578542,973.011014742146,132
0.0433813105076289,956.618689492371,658
0.0460967018712723,953.903298128728,717
0.0447137032932039,955.286296706796,688
0.0487534660640202,951.24653393598,787
0.0394687676313341,960.531232368666,570
0.0344919126209439,965.508087379056,425
0.0551199869244557,944.880013075544,886
0.0304252341533554,969.574765846645,261
0.0355093793946106,964.490620605389,467
0.0518200073615194,948.179992638481,840
0.0559825574388792,944.017442561121,903
0.0385584420910051,961.441557908995,542
0.029389987331392,970.610012668608,227
0.0467804079292508,953.219592070749,729
0.0300844261499598,969.91557385004,248
0.0297571188073931,970.242881192607,240
0.0447645515945282,955.235448405472,690
0.0332016173221512,966.798382677849,377
0.0306981555123918,969.301844487608,270
0.0317359852483491,968.264014751651,310
0.0347850435308109,965.214956469189,436
0.0328649444461644,967.135055553836,363
0.0481616897848354,951.838310215165,766
0.0308907321195512,969.109267880449,279
0.0276234180941007,972.376581905899,157
0.035986896079421,964.013103920579,482
0.0368280280958457,963.171971904154,502
0.0363872922633892,963.612707736611,489
0.0694407577090053,930.559242290995,977
0.0351713508284119,964.828649171588,454
0.0285330510469323,971.466948953068,189
0.0435883386992011,956.411661300799,665
0.0366840672184205,963.315932781579,499
0.0293419293559909,970.658070644009,225
0.0492644054239986,950.735594576001,798
0.0417163339345249,958.283666065475,625
0.0409292211282912,959.070778871709,605
0.0310153735530988,968.984626446901,281
0.0283536160346448,971.646383965355,183
0.0408796860950323,959.120313904968,604
0.0522159475083459,947.784052491654,848
0.0344208352292461,965.579164770754,423
0.0669180505011611,933.081949498839,970
0.0338988717805626,966.101128219437,400
0.0296485803837309,970.351419616269,235
0.0348689866770057,965.131013322994,443
0.0267208261332548,973.279173866745,125
0.0233840321582016,976.615967841798,25
0.0564339782921313,943.566021707869,909
0.0562489059937705,943.751094006229,908
0.038756509071489,961.243490928511,547
0.0363014977235881,963.698502276412,486
0.0299903881162033,970.009611883797,246
0.0318909733467557,968.109026653245,317
0.0389214205066916,961.078579493308,552
0.0335423230188208,966.457676981179,393
0.0426190101003288,957.380989899671,641
0.02595078251552,974.04921748448,93
0.048162232566311,951.837767433689,767
0.0425781447846175,957.421855215383,640
0.0365394421894731,963.460557810527,495
0.0292710599235484,970.728940076452,222
0.0748279231394229,925.172076860577,981
0.0316907651302274,968.309234869773,309
0.0260171559594984,973.982844040502,97
0.0281971515760016,971.802848423998,180
0.0308357991471941,969.164200852806,277
0.0237057702093804,976.29422979062,33
0.0395716539747816,960.428346025218,572
0.0287676173917044,971.232382608296,197
0.034288054064398,965.711945935602,417
0.0375608942104468,962.439105789553,518
0.0491287683209176,950.871231679083,794
0.0329730045271132,967.026995472887,368
0.0404863280945015,959.513671905499,594
0.0471241541183608,952.875845881639,735
0.0350766516276815,964.923348372318,450
0.0304344626631762,969.565537336824,262
0.0514668918400024,948.533108159998,833
0.0318681444707732,968.131855529227,315
0.0579624283786572,942.037571621343,924
0.0455727262223301,954.42727377767,701
0.0519431069553112,948.056893044689,843
0.0550384943321141,944.961505667886,885
0.058768076904244,941.231923095756,932
0.0327715708310745,967.228429168926,358
0.0577175031565618,942.282496843438,921
0.0458539792881636,954.146020711836,709
0.0347038079567415,965.296192043258,434
0.03115955820317,968.84044179683,289
0.0567846502150229,943.215349784977,912
0.0331250623005645,966.874937699435,374
0.0333131516032087,966.686848396791,380
0.0323022964548324,967.697703545168,334
0.0415028191022354,958.497180897765,618
0.0225663234237555,977.433676576245,15
0.0290382499020262,970.961750097974,212
0.0456645219828639,954.335478017136,703
0.0228104628779424,977.189537122058,16
0.0385982588817643,961.401741118236,544
0.0233931429689401,976.60685703106,26
0.0407468661756805,959.25313382432,599
0.0250153193456549,974.984680654345,61
0.0219962946806712,978.003705319329,10
0.0279768722258395,972.023127774161,173
0.0459188909446859,954.081109055314,713
0.0296987653704228,970.301234629577,237
0.0516328452754489,948.367154724551,837
0.0271597860155137,972.840213984486,142
0.0462715606124128,953.728439387587,720
0.047214233320317,952.785766679683,743
0.0302480569707143,969.751943029286,257
0.0364096026373539,963.590397362646,491
0.0333160793438268,966.683920656173,381
0.030870953778339,969.129046221661,278
0.0510437558683518,948.956244131648,824
0.0334943632207949,966.505636779205,390
0.0320414604314176,967.958539568582,325
0.0319679554187917,968.032044581208,324
0.0498192182586888,950.180781741311,805
0.0571843841888685,942.815615811132,920
0.0446132781476878,955.386721852312,685
0.032073655941239,967.926344058761,328
0.0513526058123488,948.647394187651,829
0.0435286661483816,956.471333851618,664
0.0306731270182451,969.326872981755,269
0.0523408349119067,947.659165088093,850
0.0434742582211646,956.525741778836,661
0.0472138176416185,952.786182358382,742
0.0392422594114367,960.757740588563,563
0.050093778160037,949.906221839963,813
0.0369032671232096,963.09673287679,503
0.0433797847511528,956.620215248847,657
0.0285612224245956,971.438777575404,190
0.0420395034414419,957.960496558558,629
0.0282024833871039,971.797516612896,181
0.0513993459409092,948.600654059091,832
0.0546001301464663,945.399869853534,878
0.0358587823140794,964.141217685921,480
0.0402945896602463,959.705410339754,587
0.0267368661193044,973.263133880696,126
0.0270929798511662,972.907020148834,137
0.0353494132909116,964.650586709088,462
0.0333986933935918,966.601306606408,384
0.0609599712875019,939.040028712498,949
0.0535516057310574,946.448394268943,865
0.0635219355160018,936.478064483998,961
0.0328040234416001,967.1959765584,361
0.0844355330733973,915.564466926603,990
0.0337174545059364,966.282545494064,396
0.0955404793830085,904.459520616992,993
0.0323378100935626,967.662189906437,337
0.0607997398258621,939.200260174138,948
0.0548049965524169,945.195003447583,882
0.0435185374175311,956.481462582469,663
0.0278285434983223,972.171456501678,168
0.0334582675279174,966.541732472083,388
0.0631469549364417,936.853045063558,958
0.0277122406522626,972.287759347737,160
0.0392313326302302,960.76866736977,562
0.0274719633739046,972.528036626095,149
0.024694494351373,975.305505648627,54
0.0319570653586895,968.04293464131,322
0.0366222854323413,963.377714567659,498
0.0324294421714391,967.570557828561,342
0.0795880766315502,920.41192336845,985
0.0585398478305579,941.460152169442,926
0.0343386083479738,965.661391652026,419
0.0244802239198077,975.519776080192,51
0.0500565881016822,949.943411898318,812
0.037171172826176,962.828827173824,507
0.0536953157559535,946.304684244047,867
0.0315025760991648,968.497423900835,305
0.0329424124069252,967.057587593075,366
0.0235953762899835,976.404623710017,30
0.0242412539949732,975.758746005027,45
0.0418576681059064,958.142331894094,627
0.0506704888884604,949.32951111154,819
0.02401396140898,975.98603859102,40
0.0545100621990749,945.489937800925,876
0.0332357387119557,966.764261288044,378
0.0549265705664304,945.07342943357,883
0.0485104233391298,951.48957666087,775
0.05785193276086,942.14806723914,922
0.0290889096369705,970.911090363029,215
0.0257253519038306,974.274648096169,85
0.0482337780129279,951.766221987072,768
0.0319476305141153,968.052369485885,318
0.0353047812659781,964.695218734022,460
0.0232986111225954,976.701388877405,23
0.0538054758796163,946.194524120384,869
0.0316679814772605,968.33201852274,308
0.0391699629972273,960.830037002773,560
0.038182102974747,961.817897025253,534
0.0434764576066932,956.523542393307,662
0.0355134525248517,964.486547475148,468
0.0561033374601576,943.896662539843,907
0.0311190032648691,968.880996735131,287
0.0333705957586435,966.629404241357,383
0.0467196507053362,953.280349294664,728
0.0263774085692049,973.622591430795,113
0.0290597419020344,970.940258097966,214
0.0257689501795973,974.231049820403,86
0.0594762332527964,940.523766747204,938
0.056823374357046,943.176625642954,913
0.0301107387761208,969.889261223879,251
0.0349660137993417,965.033986200658,446
0.0292534994123351,970.746500587665,221
0.00903834699629665,990.961653003703,1
0.0483881161277179,951.611883872282,770
0.0400391657750212,959.960834224979,581
0.0325848109964514,967.415189003549,349
0.0438373485491467,956.162651450853,672
0.0318605684319927,968.139431568007,314
0.0342199496455945,965.780050354405,414
0.0272270818361046,972.772918163895,144
0.0524257339754474,947.574266024553,851
0.0489721532238011,951.027846776199,791
0.0421826986877263,957.817301312274,631
0.0295873762369598,970.41262376304,233
0.0257014931190963,974.298506880904,83
0.0445680622437684,955.431937756232,683
0.0486912353076438,951.308764692356,782
0.0960531188119795,903.946881188021,994
0.0417774291463946,958.222570853605,626
0.0390420884725293,960.957911527471,555
0.028524846401427,971.475153598573,188
0.0328368431053083,967.163156894692,362
0.0323192664125191,967.680733587481,335
0.0425357904519273,957.464209548073,638
0.0341093837526749,965.890616247325,412
0.0224655794757852,977.534420524215,13
0.0256657260543778,974.334273945622,81
0.0326168929376943,967.383107062306,351
0.037523747307122,962.476252692878,516
0.0264215518253823,973.578448174618,118
0.055157239864509,944.842760135491,888
0.0275517844697165,972.448215530284,153
0.0469340738852204,953.06592611478,731
0.0424566348763017,957.543365123698,635
0.0465201233120962,953.479876687904,724
0.0334111799450482,966.588820054952,385
0.0434492441571135,956.550755842886,660
0.0399611207198961,960.038879280104,578
0.0530819979800278,946.918002019972,862
0.0504046389490337,949.595361050966,815
0.024329796757712,975.670203242288,48
0.0313625115178983,968.637488482102,299
0.0230281443014219,976.971855698578,19
0.0250337032099945,974.966296790006,62
0.0328790888416957,967.120911158304,364
0.046420788755368,953.579211244632,722
0.043714737956545,956.285262043455,666
0.037204872980514,962.795127019486,509
0.0569988350973988,943.001164902601,915
0.0288719492285941,971.128050771406,204
0.0544931549481936,945.506845051806,875
0.0604901488395895,939.509851160411,947
0.0200458133739146,979.954186626085,2
0.033196143819567,966.803856180433,376
0.0288387635730154,971.161236426985,200
0.0234381770557808,976.561822944219,28
0.0245985080137028,975.401491986297,52
0.0233103147283886,976.689685271611,24
0.037666711405682,962.333288594318,525
0.0364005064504766,963.599493549524,490
0.0798846282286253,920.115371771375,986
0.0243941242325942,975.605875767406,49
0.0265284171359713,973.471582864029,122
0.056031025979798,943.968974020202,905
0.0255893893878536,974.410610612146,77
0.0416271433234771,958.372856676523,622
0.0557727801747342,944.227219825266,899
0.0318850598265735,968.114940173426,316
0.0284118143579955,971.588185642005,186
0.0310875906700065,968.912409329993,286
0.062362579531023,937.637420468977,955
0.0373750545507083,962.624945449292,512
0.047306828546688,952.693171453312,749
0.0301733091508241,969.826690849176,254
0.025921349821533,974.078650178467,90
0.0252453550335961,974.754644966404,66
0.0304233633486648,969.576636651335,260
0.0486161731489497,951.38382685105,778
0.0209845750090021,979.015424990998,5
0.0275675736235797,972.43242637642,154
0.0690283532351814,930.971646764819,975
0.0444912872784926,955.508712721507,682
0.0362297837895855,963.770216210414,485
0.030084322460993,969.915677539007,247
0.0273988011013911,972.601198898609,148
0.0364102723463407,963.589727653659,492
0.0611183988335539,938.881601166446,950
0.0236945573794791,976.305442620521,32
0.0307635706672832,969.236429332717,274
0.0356563254254469,964.343674574553,476
0.0560239304258741,943.976069574126,904
0.0412814176949107,958.718582305089,612
0.0305644241926866,969.435575807313,265
0.0433768633539491,956.623136646051,656
0.0788940714525342,921.105928547466,984
0.0278139320254668,972.186067974533,167
0.0240082664637955,975.991733536205,39
0.0402489587822039,959.751041217796,586
0.0345805374014625,965.419462598538,429
0.0304439196382103,969.55608036179,263
0.0496012680188814,950.398731981119,804
0.0257112247534526,974.288775246547,84
0.0668283700230005,933.171629977,967
0.0392898893835634,960.710110616436,565
0.0330573213178433,966.942678682157,372
0.0265173549458688,973.482645054131,121
0.0529484672871671,947.051532712833,860
0.0382373663036912,961.762633696309,536
0.0319493454329527,968.050654567047,319
0.0551918516515444,944.808148348456,891
0.0321428078406224,967.857192159378,329
0.0547570901920279,945.242909807972,880
0.0626378850047355,937.362114995265,957
0.0352416892621061,964.758310737894,457
0.0275300414840638,972.469958515936,152
0.0314906278912937,968.509372108706,304
0.0428553434692423,957.144656530758,647
0.0373735445323437,962.626455467656,511
0.0244476530177333,975.552346982267,50
0.0560814334104651,943.918566589535,906
0.0571570215057358,942.842978494264,919
0.03381613636511,966.18386363489,398
0.0438062407768115,956.193759223189,670
0.0345637615042217,965.436238495778,427
0.0300893832093468,969.910616790653,249
0.0558552184050587,944.144781594941,901
0.0424822106521286,957.517789347871,637
0.0518592022526157,948.140797747384,842
0.0351356693709435,964.864330629057,452
0.0310500270501877,968.949972949812,284
0.02532912981542,974.67087018458,70
0.0313539570146673,968.646042985333,296
0.0339315285295299,966.06847147047,402
0.0416303010481726,958.369698951828,623
0.023892654933467,976.107345066533,38
0.0325923341859667,967.407665814033,350
0.0346663787405043,965.333621259496,432
0.0410534806928126,958.946519307187,608
0.0291908104691918,970.809189530808,217
0.0487543531136368,951.245646886363,788
0.0409296270903962,959.070372909604,606
0.0378346169876821,962.165383012318,530
0.0668517479343499,933.14825206565,969
0.0301004180616107,969.899581938389,250
