AGE,0.97641763
BMI,0.13801385
WSTC,0.05307985
SBP,0.015024351
FBS,0.00899396
TCHOL,0.00585147
HDL,-0.01206106
HGB,0.13179224
ALT,0.020150398
EGFR,0.070954534
DRK,0.0324946
SMK,0.00784827
Constant,-12.721437
