AGE,0.95980403
BMI,0.128634526
WSTC,0.048018306
SBP,0.01548803
FBS,0.011288299
TCHOL,0.004701238
TG,0.005496137
HDL,-0.01022214
ALT,0.02368458
EGFR,0.023323751
DRK,0.045045139
SMK,0.02415248
Constant,-8.74355456
