AGE,0.96164397
BMI,0.120123136
WSTC,0.04386476
SBP,0.011065154
FBS,0.010101147
TCHOL,0.002539806
TG,0.003454344
HDL,-0.01182226
ALT,0.016505952
EGFR,0.01378354
DRK,0.011406304
SMK,0.000729717
Constant,-6.969274999
