AGE,0.99266434
BMI,0.14275788
WSTC,0.0535995
SBP,0.01362835
FBS,0.009474906
TCHOL,0.004345685
HDL,-0.012076242
HGB,0.144286151
ALT,0.019635662
EGFR,0.101586196
DRK,0.02627943
SMK,0.00395042
Constant,-13.24409063
