AGE,0.95620035
BMI,0.130471837
WSTC,0.049317975
SBP,0.01432964
FBS,0.013247313
TCHOL,0.004186794
TG,0.004815331
HDL,-0.011622856
ALT,0.021126226
EGFR,0.061960337
DRK,0.041517541
SMK,0.008842064
Constant,-8.63576779
