AGE,1.004110439
BMI,0.132900627
WSTC,0.048544708
SBP,0.010350741
FBS,0.007855795
TCHOL,0.002861841
HDL,-0.010474524
HGB,0.135288646
ALT,0.017462623
EGFR,0.115465715
DRK,0.011585374
SMK,0.000610237
Constant,-12.16629272
