score_raw,score_transform,age
994.849074749198,1000,30
994.630229774351,986.235958698224,40
994.425925958604,974.053242033263,50
994.137173134276,963.362797194673,60
993.755634748586,949.553946602789,70
993.710633151219,946.040183821007,30
993.575797181703,915.992919995959,40
993.430877893133,906.20414428175,50
993.358040890634,903.415986247948,60
993.192792985444,891.567023969284,70
993.13208583029,887.860566988332,30
993.027098888611,884.149674458213,40
992.839842732345,879.21886630352,50
992.79257735068,876.210034892275,60
992.76014851626,874.897593570199,70
992.734147807889,872.985323024385,30
992.686898110385,871.78829183702,40
992.65284748619,869.275615367415,50
992.623910150698,866.378849379758,60
992.573589211871,863.411412261922,70
992.559040418023,862.410024920152,30
992.526878610843,860.686119021135,40
992.423648449177,856.454457248727,50
992.39355709231,855.479522369381,60
992.387345640238,855.252477948369,70
992.37916107798,854.750262875077,30
992.266166738086,849.888511929753,40
992.235101587535,846.66751550276,50
992.155067681037,842.876017512377,60
992.139941541873,841.674152887093,70
992.0825543207,838.286538467564,30
992.058146276028,837.064392517009,40
992.020923522413,835.693209129927,50
991.961032351022,832.427183553678,60
991.863768855877,828.697719118073,70
991.831222561462,827.759612947205,30
991.820140109196,827.259377191317,40
991.765651819826,824.37664615954,50
991.728243495948,823.465103101578,60
991.69989006862,821.845537858726,70
991.644594427466,818.503231828241,30
991.62890565233,817.200349732118,40
991.614884318932,816.507452176892,50
991.601880740029,816.077787532231,60
991.553318636746,813.785227372848,70
991.493625929343,811.351410479943,30
991.455781169754,809.455161374589,40
991.443137688539,808.547241107337,50
991.421883095384,806.954754079824,60
991.374491202025,804.183264179115,70
991.362884105722,803.704024958972,30
991.35493386372,803.297981049603,40
991.32725756634,802.320471554922,50
991.311310708733,800.541314867997,60
991.299133435926,800.094085082006,70
991.244305235305,796.070443855558,30
991.234891165352,795.500071038518,40
991.223329978018,795.163302592274,50
991.201598656373,793.926046416633,60
991.171310527363,792.012024827028,70
991.143147773168,790.842049065216,30
991.109622190199,790.029223482072,40
991.099362751702,789.475312760322,50
991.067620093984,788.24002962952,60
991.05424350869,787.554352091197,70
991.026873091074,786.499777813613,30
990.997400754581,785.23982243575,40
990.980787004888,784.709265719395,50
990.936322987671,781.065899194529,60
990.901309803569,779.665352006,70
990.873315289135,778.103229924287,30
990.844759281548,777.337040251013,40
990.825905285561,776.305987641788,50
990.785893161146,774.850323787467,60
990.765512230703,774.093330758212,70
990.756149272103,773.65165836774,30
990.750922129384,773.319557275675,40
990.738170022874,772.612943313367,50
990.719402562961,771.869871083476,60
990.703623384607,771.503078370689,70
990.692312425149,770.463376047632,30
990.657007283412,769.438083060315,40
990.649548670318,769.145661418767,50
990.639246484957,768.675241166523,60
990.62501907395,768.204084941946,70
990.617787103627,767.915203934199,30
990.604453868227,767.220092998273,40
990.585014650742,766.479580305252,50
990.539784460977,763.880554149537,60
990.522818590997,763.533115433614,70
990.508255720119,763.071841661124,30
990.502701115305,762.929372910401,40
990.497326190014,762.687844266154,50
990.471583361957,761.560719828096,60
990.414017045107,759.403470126486,70
990.402713720644,759.136379663091,30
990.383979681292,758.339313384328,40
990.377062066082,757.923548019722,50
990.343961173084,757.173243264516,60
990.323345233513,756.723487382974,70
990.319205584675,756.466986240411,30
990.276143176756,754.929368953744,40
990.259571530367,754.257437819728,50
990.250346832643,753.843964146568,60
990.230672449465,753.285772597113,70
990.212757366596,752.845665945934,30
990.196434926406,752.469901181553,40
990.179270457288,751.790249696731,50
990.174196047344,751.621266300924,60
990.155426582645,750.831207770004,70
990.147821438874,750.577795267513,30
990.133332836053,749.902950584233,40
990.117408536176,749.535944311445,50
990.102428731614,749.205286550235,60
990.097361294523,748.878211215285,70
990.06455712725,747.914012423411,30
990.045712550352,747.428765422656,40
990.012375693129,746.032929929534,50
989.999141775324,745.504905477595,60
989.991307381703,745.175020995792,70
989.98136511144,744.891823162093,30
989.970278441079,744.526636771223,40
989.948527635745,744.051443754637,50
989.921179050664,743.293699240414,60
989.912454199118,742.805800967845,70
989.901814480847,742.379531477943,30
989.895887159168,742.167247038492,40
989.883762745303,741.931594380263,50
989.867224485691,741.373237573753,60
989.860529075238,740.95727064065,70
989.855274928007,740.775095456354,30
989.839454474824,740.366075238173,40
989.832723846281,739.971217102966,50
989.824880975865,739.680353652472,60
989.812911298862,739.37226746243,70
989.789190020323,738.886960356993,30
989.779194695371,738.599940556434,40
989.768237428651,738.157029652523,50
989.751535978538,737.439787453584,60
989.734695991458,737.054659419724,70
989.729731110703,736.829495530683,30
989.723158620365,736.702612808067,40
989.70220275431,736.177813165018,50
989.683711833799,735.653523754921,60
989.674733576494,735.442010723677,70
989.636810171248,734.406752858846,30
989.619934970877,734.062860975745,40
989.613607476574,733.90146230859,50
989.603293604146,733.517562540432,60
989.595775157134,733.237479971277,70
989.571595349037,732.539068231588,30
989.526500152458,731.616476745251,40
989.502514032742,730.909789154258,50
989.486754326203,730.459668818281,60
989.448543959542,729.380886555493,70
989.439495235778,729.032864936996,30
989.419981147257,728.335470098551,40
989.414745649511,728.155344249804,50
989.392809851598,727.501861395737,60
989.382966235058,727.297735261591,70
989.376093068594,727.067763775893,30
989.363436888389,726.568763840603,40
989.349845545889,726.270835179804,50
989.340003563121,725.993322925834,60
989.33101297718,725.783435560535,70
989.323562477286,725.491598870243,30
989.288570751774,724.482079834811,40
989.277069084079,724.258113143694,50
989.270144358133,724.032018745456,60
989.255290861679,723.695843344834,70
989.240553098455,723.334683136656,30
989.231900454609,723.058839599697,40
989.220788322164,722.664145659111,50
989.220139212746,722.632742083301,60
989.206731590272,722.198584776488,70
989.199309201949,721.981781446881,30
989.173229575348,721.121884107437,40
989.164744459156,720.951063155319,50
989.151264585894,720.5494622004,60
989.138979582475,720.10842880341,70
989.136564245022,720.016348800357,30
989.121833492333,719.400222663381,40
989.111392804274,719.098177453797,50
989.097939619742,718.757537879537,60
989.075717279816,718.039578743331,70
989.062558179746,717.73126122118,30
989.030818720707,716.686275290476,40
989.024487741006,716.240782741758,50
989.020777821827,716.071319282598,60
988.993933326882,715.645867648904,70
988.982535126209,715.370120946554,30
988.969229366824,715.087728103654,40
988.961617172323,714.846459326667,50
988.943567257882,714.493366660063,60
988.928090014261,714.080395394571,70
988.921068947559,713.929027260138,30
988.91299703123,713.744619134715,40
988.892058846692,713.332360196751,50
988.882777463142,713.140877518301,60
988.879440020356,713.059274390525,70
988.874762902027,712.940074553846,30
988.863113241251,712.631948173279,40
988.855551348149,712.401612983582,50
988.838874931532,711.990275901631,60
988.836623660034,711.914814522564,70
988.819533173257,711.493519796364,30
988.803991592232,711.108526839359,40
988.800762926293,710.955752576548,50
988.790202622537,710.67979910423,60
988.769132073054,710.286639332608,70
988.764465212462,710.131202626694,30
988.760557273991,709.983094631775,40
988.745970389808,709.602955237884,50
988.72758272615,709.009966655095,60
988.723603048724,708.857433276192,70
988.719116429774,708.756099498277,30
988.711478211546,708.433521832564,40
988.690901552238,707.692101286161,50
988.681908511134,707.389669788505,60
988.674528221553,707.171209845607,70
988.67111531535,707.053189142401,30
988.660317086526,706.857991227821,40
988.63704793469,706.421003738144,50
988.63529360445,706.381819486358,60
988.628308016795,706.247150614453,70
988.589205218025,705.334309268306,30
988.569596613935,704.955718803709,40
988.560146801017,704.659573127596,50
988.547265322285,704.41143700041,60
988.541880484202,704.290239041039,70
988.520289256538,703.560466030372,30
988.513972180378,703.349722353909,40
988.505451431257,703.139937402919,50
988.484646178287,702.711693751456,60
988.46897869858,702.185356089228,70
988.45864691133,701.85547480506,30
988.457209754048,701.802778757408,40
988.449971961674,701.65576704352,50
988.441983646898,701.466028693736,60
988.426028785412,700.992372880135,70
988.420635754556,700.840134060941,30
988.418872442777,700.790042809311,40
988.411059026713,700.527531068682,50
988.393915055572,699.94632927297,60
988.388965130564,699.831507823232,70
988.378911988234,699.638388498919,30
988.367350702648,699.34855832127,40
988.355084928119,698.987121919093,50
988.34600965281,698.639234547771,60
988.323102798108,698.227872016234,70
988.311683726416,698.048611854618,30
988.285124324834,697.416717059094,40
988.2741131793,697.174121728032,50
988.266491515805,697.00500255488,60
988.257026034285,696.707589949012,70
988.24724077759,696.397665985535,30
988.237450794826,696.148673278146,40
988.234344395084,696.073901064944,50
988.225200045077,695.915365278613,60
988.212411751245,695.676424911777,70
988.20286328965,695.419511530217,30
988.19535944847,695.236953259168,40
988.184953014936,695.023328832857,50
988.158897582232,694.288859817155,60
988.155197729471,694.182894696478,70
988.148878475475,693.919811687471,30
988.142154942508,693.717875756034,40
988.139191112468,693.602230446682,50
988.121071517516,693.118337806769,60
988.099616176747,692.815387702702,70
988.095506523612,692.691425693921,30
988.075441101024,692.239951216334,40
988.049406367979,691.529141958614,50
988.033338875832,691.248287965438,60
988.0257064211,691.051987558913,70
988.010730864495,690.778137136631,30
988.002079701361,690.518863916085,40
987.982941813189,690.201931715632,50
987.97955056715,690.060234071902,60
987.972493438094,689.858878295462,70
987.954518366279,689.556335816267,30
987.945259892466,689.361338779445,40
987.919028273754,688.818350034614,50
987.914327461572,688.701753081786,60
987.901834652971,688.490286047264,70
987.875831629676,687.894732337447,30
987.867249164579,687.615622462777,40
987.863705638842,687.507388620404,50
987.856501928527,687.35117540115,60
987.849880259873,687.146785289859,70
987.831518805844,686.649453270282,30
987.826969247905,686.504445159705,40
987.821466607723,686.320450490646,50
987.801367042339,685.91482432822,60
987.787460960092,685.628999208874,70
987.776214576199,685.463855387159,30
987.752496959239,684.765583231614,40
987.738452310632,684.554253532302,50
987.729853987388,684.391573021096,60
987.714402554115,684.136627035374,70
987.696755712538,683.598539557548,30
987.681180781044,683.154927685449,40
987.661153363538,682.812452325208,50
987.653518114242,682.588627021323,60
987.637511200341,682.153859412851,70
987.623060281289,681.73462198881,30
987.607201292634,681.382000709877,40
987.597393217677,681.191215775908,50
987.591246910698,681.01917506818,60
987.582662841227,680.822225885948,70
987.567885802989,680.556412902186,30
987.559268197111,680.292155133346,40
987.548490982694,680.031514208793,50
987.543095995744,679.92582113556,60
987.53745559891,679.806647841684,70
987.519573491309,679.469006156496,30
987.495381416158,679.095993790186,40
987.488360982023,678.901703841862,50
987.46244453674,678.081577872578,60
987.446008728783,677.814541463317,70
987.430840730856,677.454197600595,30
987.425903944872,677.355029318826,40
987.411643706859,677.155993427444,50
987.406951557606,677.066517563611,60
987.404376421655,677.025476992497,70
987.399193396661,676.822385597125,30
987.384214559142,676.429242638402,40
987.369633066319,676.170209359492,50
987.357481367947,675.856849079993,60
987.340903610649,675.548394050171,70
987.335133963145,675.361519380106,30
987.324820703795,675.194544278297,40
987.323181576491,675.14631739202,50
987.295090131007,674.486232407308,60
987.272156008212,673.966090213587,70
987.250683576787,673.428626223477,30
987.233676447691,673.101893028643,40
987.227513777301,672.944847824682,50
987.225935428982,672.920587680329,60
987.218803518804,672.74365661734,70
987.205275344854,672.480372647761,30
987.200413757454,672.324432516066,40
987.189257081811,672.028036485194,50
987.179547673565,671.73014894455,60
987.169576637477,671.513672037566,70
987.164385765885,671.374548414882,30
987.1409613622,670.928316202796,40
987.128299385367,670.66751020984,50
987.096799263173,670.191042881732,60
987.073210767711,669.649327513858,70
987.071340532335,669.585920975454,30
987.05454137974,669.256546573941,40
987.044673174485,669.098903885082,50
987.034919281201,668.827827239885,60
987.02242480131,668.460536593991,70
987.006250550444,668.050478654368,30
987.004194455737,667.994871886057,40
986.991468388279,667.4941574042,50
986.980750893587,667.248173650577,60
986.969318217723,666.95020803301,70
986.96670243812,666.910273597546,30
986.964185952476,666.809397410668,40
986.954907699765,666.600869278302,50
986.945624430311,666.468449740695,60
986.940278295645,666.382914404309,70
986.896700674609,665.329568621222,30
986.877789960595,665.043008238579,40
986.865262803954,664.745637465099,50
986.855117063434,664.49185201435,60
986.846255549753,664.294233943995,70
986.840535079462,664.136565740428,30
986.830541243224,663.919875662452,40
986.823263908294,663.77208775962,50
986.81965244532,663.687679981485,60
986.813817956059,663.563183991731,70
986.797250947066,663.339777314777,30
986.786812666819,663.076953353129,40
986.766804369413,662.530462137611,50
986.74447253941,661.957368595169,60
986.734413502926,661.741119083752,70
986.707555833826,661.334784351469,30
986.692141424958,660.9845802698,40
986.683033589557,660.760294512007,50
986.669817875359,660.434834468368,60
986.662111905536,660.202023181499,70
986.657477964581,660.092194821729,30
986.63577831048,659.762213044297,40
986.622274329265,659.432653115109,50
986.612005742366,659.228813997104,60
986.605233727724,659.079384837548,70
986.598369507014,658.90186093344,30
986.597325065675,658.872853516625,40
986.590558822955,658.724721049161,50
986.57751044292,658.433523411251,60
986.569035817255,658.260419926454,70
986.557483569616,657.95578850209,30
986.556130715345,657.92015750086,40
986.552007707416,657.836250938037,50
986.544220686663,657.654696876697,60
986.534463202326,657.42725167995,70
986.527682416568,657.24093526394,30
986.494066334027,656.671043054063,40
986.483175550118,656.313020553563,50
986.481920879405,656.275973289605,60
986.469996261497,655.969545341438,70
986.457595349603,655.716689131062,30
986.444659796415,655.538092931084,40
986.437083584296,655.372915497844,50
986.426231229848,655.127129442979,60
986.421583572617,655.031147605318,70
986.404946504938,654.654752286241,30
986.399108940466,654.554601091495,40
986.383064109509,654.327453005213,50
986.381104177428,654.267832190612,60
986.355525091979,653.886486947545,70
986.343645775161,653.694706927731,30
986.340592975666,653.642231578906,40
986.330560757824,653.453023633012,50
986.320107986189,653.132617332603,60
986.308693250859,652.890962025336,70
986.296800121855,652.582267171508,30
986.292530848231,652.443935899395,40
986.285612750691,652.255482380601,50
986.277961657483,652.112366100741,60
986.269442127952,651.905690431185,70
986.263595120738,651.713418712221,30
986.260134661198,651.627950587187,40
986.248614699514,651.382956482288,50
986.242392659249,651.20726157185,60
986.231348658135,650.990732261961,70
986.224386440979,650.752636179822,30
986.218576147158,650.600706557738,40
986.209537033532,650.389332110634,50
986.204537678394,650.243683900268,60
986.196822969795,650.035497773115,70
986.19025119748,649.899358899127,30
986.182312467766,649.670846339968,40
986.170358474212,649.479625129578,50
986.156672006907,649.27754818837,60
986.152505705558,649.159327852191,70
986.149815786619,649.045591590126,30
986.13471771967,648.708588487185,40
986.11535365593,648.456897020044,50
986.111340507517,648.353606126713,60
986.108693795608,648.290545568187,70
986.099827376784,648.109758854961,30
986.085773732516,647.824181989354,40
986.083045212255,647.771269863894,50
986.07052674635,647.491216486124,60
986.065950049701,647.361908322081,70
986.060740786328,647.270444867773,30
