score_raw,score_transform,age
991.998909278926,1000,30
991.882955014355,920.851131874801,40
991.084465579549,877.81032434242,50
990.676828972601,836.245198698274,60
990.646869085827,833.430166622443,70
990.497889112761,821.119446519756,30
990.39065966109,813.841930497492,40
990.228254006965,803.869435553265,50
990.064569896551,793.529863185667,60
990.024531135235,791.684860013658,70
989.786814706326,782.013772804371,30
989.567273888803,773.915984339748,40
989.525840997339,771.855706194162,50
989.449687853755,767.856352745771,60
989.414947124389,766.005530024999,70
989.210724354077,759.717578027207,30
989.145666150348,756.534154947592,40
989.058080142083,753.748888212238,50
989.046742587238,753.053350027625,60
989.017517457067,752.059696510985,70
988.965004086795,750.127886659124,30
988.939036661885,748.532626345313,40
988.906913374924,746.984816659447,50
988.872083636769,745.49153673449,60
988.834142971098,743.932842806768,70
988.764861630458,741.396006508236,30
988.679869626564,738.839023191205,40
988.592402640255,736.387652157921,50
988.461900907363,733.473583016856,60
988.451051026353,732.708014641012,70
988.414600819931,731.780591471077,30
988.374999057377,730.767590115524,40
988.342562534996,729.516103739493,50
988.278592731166,727.0930364918,60
988.240936208594,726.055079901454,70
988.21965376059,725.214263833776,30
988.199887110817,724.420345263486,40
988.177143563777,723.916163393646,50
988.162261711099,723.531101434453,60
988.110476502736,721.472905006515,70
988.094562552259,720.882489792963,30
988.076922151623,720.122712400486,40
988.042711685898,719.271410811516,50
988.007548127728,718.503916815593,60
987.974146349945,717.780141334382,70
987.956925114875,716.893240431462,30
987.88928530614,714.755370386092,40
987.864537559591,713.788295832831,50
987.832943061199,713.084400603518,60
987.803750563408,712.444938038442,70
987.763895396855,711.352615735319,30
987.750361461011,710.879798149963,40
987.691615118801,709.06566534191,50
987.644263651655,707.503717090454,60
987.634132568407,707.088169503849,70
987.596594764456,705.541344971931,30
987.588239781267,705.227186404517,40
987.580788605702,704.779093756728,50
987.56031160602,703.942014626351,60
987.484733788299,701.903625399515,70
987.45161148728,701.237503988032,30
987.423755068126,700.346901015826,40
987.417174220979,700.051655968512,50
987.3809476065,699.190153140628,60
987.358672886231,698.56991349385,70
987.354783203448,698.422895919918,30
987.323093322871,697.639519340269,40
987.28857712842,696.213257463326,50
987.253736306601,694.692209658788,60
987.234639658058,694.276225591489,70
987.2274236955,693.962061245516,30
987.220053267051,693.755416227812,40
987.202461644803,693.182526523216,50
987.17819074036,692.31868672195,60
987.174513516149,692.099034201649,70
987.164351533064,691.737592132272,30
987.161319345425,691.579303409386,40
987.151798249976,691.242633633506,50
987.134725584319,690.888825221423,60
987.092314878698,689.669906895639,70
987.057572330422,688.437992084583,30
987.048922193889,688.006508443248,40
987.027166383553,687.323079387236,50
987.009018636931,686.847528228554,60
986.997849327278,686.593208242811,70
986.98666275637,686.266665310889,30
986.975968720787,685.918650852575,40
986.968411119153,685.752719816882,50
986.957808525352,685.480878926803,60
986.941236170991,685.028540258448,70
986.930758390135,684.725153224987,30
986.910414841629,684.189938522309,40
986.900718540805,683.866967731169,50
986.861887303409,683.129556131243,60
986.839406871488,682.393254480904,70
986.812822954364,681.887294149457,30
986.797458722889,681.568550337762,40
986.769293315759,680.898898950422,50
986.756770699347,680.477558660592,60
986.742549645653,680.163755456061,70
986.7116282298,679.168412867676,30
986.707881686736,679.056400420951,40
986.699983916645,678.851938618696,50
986.687652536528,678.45368544636,60
986.666204979681,677.961057181034,70
986.661021481956,677.761349069462,30
986.65115331736,677.387369539899,40
986.644514672189,677.151580065761,50
986.615372058058,676.58319440627,60
986.600696998765,676.245667671795,70
986.5818101385,675.864206885896,30
986.546897190599,675.009745034885,40
986.522204453781,674.458131612015,50
986.52011478917,674.409178690495,60
986.513275097102,674.24346203095,70
986.500982681154,673.822892461688,30
986.499934683582,673.775737180733,40
986.492334810374,673.596271335144,50
986.4824963196,673.350081708142,60
986.480345138295,673.264947319544,70
986.469758088028,673.07450408528,30
986.449767979567,672.480903943018,40
986.433583503149,672.096336193257,50
986.416361506762,671.776128014361,60
986.387714784092,671.181067256882,70
986.36674618836,670.532686955152,30
986.35937455411,670.314815128398,40
986.326828365682,669.5812102344,50
986.302206901524,668.838443220657,60
986.293971623314,668.687466050351,70
986.288179781297,668.468706891481,30
986.282157165287,668.301553355271,40
986.257818643071,667.394830333502,50
