score_raw,score_transform,age
978.82100605689,1000,30
976.793190942467,950.344553187063,40
976.289090273704,928.060524931056,50
976.072284246562,923.336734196119,60
975.782885350002,916.262302879823,70
975.54489492576,882.665936881247,30
975.147985775575,871.026443269335,40
974.94833337026,863.771252144536,50
974.689198915764,859.090984471372,60
974.56272823688,856.486967573474,70
974.386454766866,853.568326189578,30
974.306137567096,851.10074705489,40
974.069158521924,846.906682311755,50
973.820758616191,843.814957240224,60
973.580533511283,840.429659269001,70
973.452667631918,838.351711908545,30
973.368124839879,834.955001782603,40
973.171183446953,832.478963281466,50
973.069159770262,831.204055948045,60
972.840734315028,827.21367526448,70
972.743106421937,825.222694100199,30
972.660832159868,823.395250917939,40
972.639134171718,822.252560525055,50
972.595596816098,821.090550842846,60
972.162029568289,816.246352286716,70
972.012015645906,813.196399168094,30
971.863599250854,810.518158055061,40
971.826269242843,809.355944513341,50
971.758241897821,808.104849430039,60
971.604885840508,806.392161686215,70
971.504589550087,804.794650330248,30
971.158669111271,800.39274376699,40
971.09489948899,799.527662608913,50
971.011756186678,797.823306160863,60
970.966616970098,797.101032568157,70
970.841649834816,795.446936546931,30
970.770072436046,794.073011858248,40
970.607366852037,791.770709741765,50
970.519187660656,790.365176422061,60
970.391555768082,788.516569342187,70
970.23360308805,786.659442461897,30
970.151380932614,785.368187045034,40
970.108973925686,784.15282067602,50
970.013748562945,782.184588225086,60
969.980503862092,781.450853039134,70
969.868909918932,780.004507815189,30
969.732307524717,777.654094035008,40
969.666813285547,776.80737398105,50
969.628833510428,776.321001143333,60
969.497467369486,774.5788540575,70
969.40237299616,772.961021260044,30
969.371693203201,772.424238870263,40
969.177341778478,770.409361794383,50
969.135841425066,769.74716276069,60
969.128819611296,769.578784241267,70
969.038133387233,767.835208412656,30
968.987411734766,767.210988701795,40
968.878761505088,766.150882371277,50
968.829291423899,765.453070680356,60
968.776662220207,764.649954169041,70
968.743263781998,763.564303020748,30
968.707777248231,762.973783536665,40
968.677101373019,762.53994138949,50
968.650348275511,762.074100109291,60
968.502132756074,760.394653069334,70
968.466644052886,760.03448464136,30
968.44796154257,759.531024727212,40
968.324687993,758.008258325048,50
