score_raw,score_transform,age
854.791749597578,587.050916690868,30
854.730670410785,586.902916339161,40
854.622316681214,586.605132410519,50
854.559436382426,586.414443989049,60
854.499518554537,586.168451880308,70
854.439722967807,586.011807623226,30
854.359510473164,585.836300358839,40
854.27211364296,585.638013970607,50
854.250844176917,585.512258670731,60
854.240857515005,585.486125350812,70
854.109778905636,585.174536513492,30
854.031434201652,584.989148320759,40
853.890279359174,584.66060146368,50
853.834957662388,584.522536719286,60
853.80521092716,584.450646736071,70
853.768536233919,584.325438116934,30
853.708992783548,584.183639681025,40
853.648628582644,583.99527847316,50
853.634270041744,583.943676955872,60
853.525843853154,583.688471815504,70
853.469655598657,583.547373059253,30
853.349337330557,583.274950405151,40
853.231101218243,582.992894149716,50
853.147543592831,582.763113921195,60
853.065143669056,582.562837821849,70
852.931862186648,582.259948758406,30
852.798744988329,581.919511436992,40
852.674889625559,581.65048912298,50
852.621004874933,581.494254866061,60
852.582470062115,581.387914183127,70
852.578709552779,581.371260854597,30
852.51164662815,581.217392137921,40
852.456455898666,581.099263545846,50
852.41899868609,580.979292819281,60
852.270030425951,580.649451829904,70
852.125601803843,580.285312969803,30
852.057931878143,580.093200474545,40
852.021927102655,579.992374330694,50
851.724263830442,579.331228663792,60
851.689694224473,579.238921452687,70
851.502200901549,578.841055700394,30
851.432848281892,578.673194623089,40
851.331815439377,578.452035852761,50
851.282906098703,578.333808945295,60
851.260598213441,578.25205399267,70
851.180765646319,578.046088570588,30
851.119790757505,577.886259382601,40
851.113939547554,577.869720057074,50
851.016476758095,577.64827139247,60
850.939381938591,577.449539116318,70
850.874632206845,577.299551734605,30
850.811526162343,577.155857749987,40
850.742739733356,576.973574517903,50
850.665535274679,576.802274749715,60
850.208928847107,575.850374605639,70
850.128743213616,575.645783476582,30
850.047332513821,575.444558873205,40
849.941052185397,575.191986619414,50
849.744711494604,574.769523183374,60
849.700424602988,574.639560534622,70
849.561106458278,574.342369491629,30
849.498064402218,574.166987276511,40
849.348495293335,573.859634666159,50
849.181940350976,573.484620039172,60
849.069188925584,573.18162467811,70
849.063922944501,573.167585734562,30
849.014175836713,573.029151991743,40
848.841579855547,572.639444802223,50
848.723389155799,572.384221873538,60
848.668290779298,572.239217031281,70
848.602335458745,572.089754878318,30
848.484931781366,571.784068821326,40
848.395635629136,571.572971540546,50
848.300709618714,571.330400555597,60
848.224522551643,571.126242218043,70
848.116262316477,570.878082924945,30
847.999018930389,570.637277281704,40
847.953540915999,570.536059649325,50
847.834902559522,570.285481601441,60
847.769810567946,570.126314311228,70
847.735123254978,570.000853207139,30
847.681354158411,569.857930593788,40
847.561276360504,569.610590709248,50
847.433778852493,569.345779456508,60
847.337234628458,569.136498222034,70
847.30442377182,569.028392141567,30
847.207570927388,568.828065496318,40
847.12304616106,568.626632202378,50
846.878080232796,568.130739269074,60
846.8111803867,567.997967736416,70
846.797902317497,567.959793564716,30
846.652486789587,567.667227298527,40
846.452848408378,567.25260133772,50
846.338535174137,566.83857532226,60
846.288612367147,566.715487347728,70
846.228204638361,566.591780183607,30
846.199247291267,566.492186279013,40
846.13189100044,566.301416783361,50
846.071070145766,566.167759643484,60
845.965392462595,565.917160748949,70
845.927037090801,565.765737242021,30
845.389128907972,564.719185473271,40
845.332862797683,564.573963973305,50
845.30177304214,564.489267282184,60
845.244262346721,564.35247803368,70
845.158298261652,564.154755606116,30
845.054942385407,563.897852621009,40
844.78509676405,563.344756610298,50
844.780649275017,563.323357640965,60
844.708175232966,563.150869822583,70
844.592289337126,562.835226791893,30
844.484112853264,562.602438362528,40
844.460893669268,562.552494901234,50
844.427403343203,562.457411747738,60
844.29637204637,562.18078407352,70
844.250196132269,562.06297169261,30
844.10475321451,561.770462586415,40
844.074870147679,561.664958997814,50
844.009673626836,561.484509485219,60
843.985175365498,561.406442131061,70
843.9367526232,561.273190842043,30
843.848988085332,561.090550275626,40
843.770610271138,560.931960918858,50
843.456314761506,560.286730652912,60
843.376785041713,560.080542632467,70
843.090100237676,559.512001376434,30
843.015310506878,559.310702791819,40
842.928805276713,559.104081104497,50
842.807218839989,558.820052718578,60
842.704197338865,558.573088261291,70
842.616201375669,558.36520656875,30
842.566776685176,558.239839112827,40
842.471692535423,557.964723961578,50
842.45054015505,557.92030745861,60
842.234037435441,557.397216455509,70
842.155950783906,557.217064526693,30
842.095178840039,557.097332468811,40
841.997478696339,556.909816336559,50
841.93572676324,556.770800304986,60
841.895021038629,556.625854338323,70
841.812537468617,556.416677635617,30
841.77974980501,556.313387042449,40
841.697011580139,556.139729404171,50
841.62420557902,555.978166463058,60
841.527828057363,555.756540290148,70
841.492971188828,555.642557312257,30
841.47216161413,555.59289877233,40
841.403385385116,555.42385162587,50
841.358441880612,555.257465530788,60
841.295864047721,555.108657590163,70
841.263440370574,554.916726718038,30
841.213550375675,554.816730529768,40
841.074363473393,554.447814729947,50
841.047673113369,554.36636397605,60
841.009388976638,554.270734655104,70
840.996227560454,554.20985204953,30
840.974820586181,554.159112403827,40
840.862203893431,553.910089948227,50
840.838192528263,553.840627199111,60
840.705549348375,553.570842051998,70
840.687219356502,553.515824965325,30
840.647725986812,553.39252834833,40
840.620575541423,553.331573297664,50
840.610044694393,553.273573374977,60
840.476654361042,552.972624625225,70
840.43607128535,552.863554991091,30
840.401600710598,552.789054758911,40
840.240051365829,552.41865965865,50
840.224098195639,552.359037269399,60
840.200264135995,552.310751527675,70
840.157252076102,552.226985001499,30
840.118262652768,552.094539756859,40
839.856053542627,551.579325330149,50
839.831249380041,551.500840708447,60
839.596383451668,551.061093627722,70
839.543196994143,550.911791060839,30
839.527038242091,550.873924485711,40
839.515086877092,550.838270020699,50
839.424871216256,550.62445298349,60
839.352472036894,550.459482363187,70
839.330377755067,550.369382560934,30
839.321162366299,550.32222137827,40
839.144230104193,549.991328424714,50
839.123135686083,549.941891136617,60
839.109372815369,549.907389246976,70
839.005794255676,549.689760531016,30
838.94918121594,549.560902752763,40
838.904433146581,549.434019009194,50
838.849141896259,549.289689718227,60
838.752003890155,549.066815097994,70
838.698242173125,548.929613307255,30
838.640168824972,548.818554270536,40
838.609943310071,548.738611014077,50
838.559676960706,548.606911694103,60
838.508742861075,548.466758986635,70
838.451487231215,548.34623073795,30
838.252706265469,547.919299700839,40
838.19276245864,547.793437636175,50
837.813022360645,547.025146488349,60
837.776774125227,546.952647057896,70
837.579271316975,546.581696786105,30
837.544698058142,546.481272877642,40
837.409009741362,546.19177061914,50
837.337479033179,546.040983227346,60
837.245194825028,545.844038998918,70
837.018812026642,545.280084070042,30
836.939415116745,545.116226693611,40
836.859763887996,544.964902093855,50
836.808889090793,544.84231449581,60
836.726718907347,544.684737850697,70
836.576494217152,544.377572660355,30
836.566224344604,544.339868097082,40
836.55138540312,544.309149817688,50
836.392526293524,544.000030883954,60
836.370919172924,543.924109417006,70
836.331573202917,543.814936285651,30
836.297422201463,543.711876770706,40
836.259762912879,543.639458144338,50
836.154355491441,543.406803818622,60
836.071350010762,543.191266260592,70
835.955245749593,542.937302304462,30
835.893277711303,542.796421046886,40
835.775252589495,542.513701531361,50
835.732832754265,542.42048026344,60
835.666798382923,542.245675483066,70
835.641965996559,542.191620317097,30
835.558871836814,542.007769289782,40
835.503435862878,541.89019326073,50
835.241378974435,541.411621117791,60
835.200106369523,541.31268628876,70
835.098960626254,541.118598498699,30
834.906879890832,540.706440652425,40
834.858437570512,540.584731065937,50
834.773545073835,540.375335186717,60
834.770531330219,540.360877532728,70
834.754317529812,540.295484183607,30
834.719425821422,540.211105413495,40
834.670522226955,540.101365441705,50
834.636110382445,539.994152033377,60
834.543871991797,539.785037187582,70
834.475525802667,539.624476315148,30
834.357397906685,539.326587285406,40
834.321099799096,539.198110098251,50
834.20049147288,538.91082654089,60
834.175975208908,538.862533748317,70
834.104621558358,538.693678178474,30
834.018089672275,538.535209511474,40
833.966741378515,538.416103408957,50
833.786140744428,538.020982867336,60
833.728418250367,537.880919670231,70
833.675385987023,537.752012190167,30
833.595354145432,537.580781195345,40
833.565492157989,537.493656850457,50
833.283948135073,536.954052559638,60
833.21148676011,536.788919342846,70
833.100376666141,536.584598246692,30
833.068567417753,536.485793385709,40
832.996210105046,536.245715041739,50
832.980046677621,536.19178288771,60
832.683526079245,535.638571567011,70
832.504218347657,535.260455997369,30
832.461277288074,535.169302502366,40
832.425750198048,535.095385428664,50
832.364661608146,534.97128945573,60
832.320717105982,534.880824973578,70
832.174396880683,534.608323511554,30
832.045352667963,534.356392975194,40
831.996251816255,534.224001860342,50
831.897884433626,533.98248476397,60
831.844795320469,533.85758109532,70
831.78416526011,533.707269282295,30
831.699815316065,533.507673954579,40
831.627902622241,533.301996341175,50
831.536590674766,533.084548407533,60
831.515303089826,533.038377820598,70
831.458543577489,532.895722964535,30
831.338414503806,532.657614278202,40
831.231773139863,532.41398689637,50
831.163818142317,532.290202473853,60
831.151434487095,532.246368754489,70
831.076285861972,532.097320154975,30
831.019043991535,531.953489381315,40
830.925797859284,531.769767195812,50
830.860190561506,531.6309576022,60
830.799341807036,531.523323418134,70
830.729972599605,531.320380036865,30
830.589387278127,531.029415469342,40
830.50524824529,530.789415870299,50
830.496839587627,530.752097582967,60
830.251301759083,530.321670365806,70
830.151030563081,530.051869933209,30
830.01555295407,529.775108218468,40
829.971662440388,529.674962234414,50
829.895103686186,529.490667215443,60
829.817910054963,529.230711618217,70
829.801108147901,529.176705958389,30
829.763752397938,529.0749931232,40
829.707540838534,528.968200554848,50
829.450414482835,528.445476257907,60
829.427519680581,528.346366127681,70
829.328984434006,528.110490354572,30
829.270851116073,527.96170722455,40
829.235893386194,527.880721066731,50
829.155979363201,527.696258546116,60
829.123841977808,527.545163746751,70
829.073508392971,527.426502007078,30
829.055712083096,527.392537169707,40
829.034542257045,527.293669536884,50
828.942315112662,527.094784697322,60
828.820185940159,526.874050054092,70
828.755304136291,526.666529256028,30
828.725122211255,526.596705933933,40
828.695934222949,526.532812260747,50
828.592745846738,526.334932570826,60
828.29549537577,525.801139645511,70
828.232180129038,525.658931537139,30
828.16900130388,525.527310971267,40
828.143499801989,525.454219684024,50
828.100219365797,525.365948760756,60
828.004841027501,525.190467726798,70
827.919893425277,525.023755480465,30
827.856142191816,524.874331697166,40
827.826870164048,524.782745154151,50
827.735058946228,524.621520962386,60
827.564632002774,524.309579044183,70
827.544220688549,524.234778223306,30
827.497788402307,524.082793482107,40
827.409883310929,523.918077298484,50
827.36883051454,523.835192200895,60
827.317693720659,523.704475754706,70
827.250471431313,523.577198732017,30
827.223964009469,523.493906530236,40
827.187307091222,523.415906010029,50
827.16135405366,523.361777218068,60
827.09567744155,523.195693142853,70
827.082475121044,523.165201406119,30
826.965060342865,522.924765151951,40
826.836775705812,522.658145593815,50
826.768699696565,522.528840202998,60
826.694220734769,522.358074421718,70
826.606411533197,522.179167947763,30
826.53128008334,522.012988259141,40
826.493026960223,521.935368750258,50
826.462424481872,521.864200711039,60
826.42509315286,521.796821467893,70
826.350758604854,521.639294920245,30
826.246631521364,521.375010616102,40
826.231848996918,521.328582085991,50
826.196716754006,521.225579864885,60
826.120570714873,521.038506185083,70
825.953608756797,520.722887751006,30
825.858823565437,520.544993175065,40
825.844447540309,520.495127881736,50
825.768633044122,520.221628604162,60
825.70860330374,520.092439147985,70
825.625915203997,519.913386713118,30
825.549547611435,519.755782857054,40
825.460465040795,519.591513079947,50
825.354658667978,519.375860200297,60
825.289386346847,519.241315197185,70
825.202271686867,519.029857655438,30
825.10179725099,518.745123595182,40
824.810695453618,518.206171004405,50
824.732792413587,518.001372224424,60
824.686218594222,517.862193640767,70
824.57024188115,517.617918074604,30
824.425874561332,517.351909879424,40
824.364698008084,517.241711504708,50
824.304514678255,517.1320690521,60
824.256943312092,517.023021335901,70
824.215022010692,516.942906862998,30
824.116324434321,516.724205927606,40
824.02156422782,516.51724850073,50
823.959845449504,516.397311613847,60
823.884387759693,516.241273771193,70
823.776535551439,516.018699243377,30
823.738301822147,515.934396301001,40
823.537748704521,515.511791965861,50
823.43983196525,515.343730338689,60
823.429932148446,515.303502152246,70
823.356605848466,515.154258397803,30
823.346707862996,515.110891126245,40
823.287827005535,514.994744454854,50
823.220579957663,514.821348484006,60
823.14414934338,514.614562603597,70
823.13057252113,514.588698457838,30
823.11788543557,514.564721396342,40
823.07063605908,514.465393635852,50
822.964397173597,514.236622253289,60
822.851836833262,513.969747107881,70
822.771133983011,513.822998513253,30
822.7521709778,513.767251879649,40
822.679886302822,513.6026672241,50
822.486275296486,513.243856779103,60
822.40715002536,513.087439702715,70
822.39811608361,513.067576018453,30
822.337721034797,512.943424071203,40
822.109816689694,512.544375988776,50
822.016946496203,512.377801508133,60
821.944865908982,512.218207069191,70
821.886428501023,512.054384745984,30
821.783548662204,511.853043618789,40
821.75822299058,511.792625050574,50
821.741608669995,511.713877186926,60
821.721216508665,511.656613420994,70
821.704192915096,511.608385452954,30
821.596090976756,511.419646684949,40
821.465132192812,511.127219911013,50
821.390669078229,510.949230540499,60
821.345602087637,510.829180134246,70
821.28685376207,510.689340935254,30
821.118675238192,510.349581461066,40
821.041034823056,510.089440505724,50
821.017065708196,509.999123478807,60
820.956348960048,509.826085470687,70
820.744606732245,509.474790756526,30
820.662087630408,509.312398372314,40
820.642283973435,509.237155951588,50
820.627985149996,509.201788181266,60
820.573724785613,509.056391471968,70
820.512250674111,508.936930251859,30
820.418744782494,508.732673483729,40
820.277468003246,508.471298553249,50
820.239462391312,508.380412866924,60
820.210786028362,508.292728509173,70
820.190484212121,508.166970797818,30
820.106488061081,507.95696243492,40
819.884534903523,507.476666371748,50
819.709976644913,507.133617320176,60
819.613437515487,506.904689849259,70
819.468486985274,506.626525158708,30
819.431124804543,506.527366385299,40
819.340524999723,506.33947786725,50
819.225345109191,506.127815806287,60
819.094531059189,505.849053383174,70
818.937451768843,505.569427538286,30
818.896552648099,505.474995675799,40
818.79409903314,505.223870390601,50
818.732573714052,505.065577371983,60
818.522756049478,504.707898700523,70
818.488865063824,504.626182497005,30
818.39762905833,504.413600837441,40
818.338686572814,504.30270811131,50
818.2382051687,504.088799888258,60
818.214465748476,504.002800046371,70
818.199326514026,503.926547291705,30
818.172759098674,503.864183529683,40
818.155335451191,503.759677035063,50
818.101065688145,503.659544106611,60
817.99445753303,503.460526874829,70
817.960866669151,503.350183424787,30
817.947088812044,503.314636342477,40
817.861504535186,503.116978059125,50
817.837427529878,503.059700292317,60
817.78793460617,502.904193008577,70
817.689730379557,502.729110603989,30
817.543876821537,502.465454116081,40
817.475972563641,502.30613095221,50
817.413651928055,502.179074999408,60
817.306686848526,501.949986774238,70
817.176562302342,501.707357444649,30
817.119721300378,501.553338047538,40
817.079275941702,501.467863427724,50
817.030093086898,501.378585423823,60
817.008879529652,501.301342453785,70
816.992457683718,501.259337245594,30
816.97051289176,501.222200136056,40
816.940012276201,501.16214025804,50
816.7970093792,500.909351839627,60
816.591528874523,500.523211523104,70
816.522081169029,500.377613664485,30
816.345290865749,500.091255644977,40
816.155936928677,499.755702074492,50
816.142679971522,499.696447240539,60
816.072141934125,499.553371347924,70
816.020267025667,499.424477706977,30
815.994044974183,499.366601579306,40
815.970516234814,499.319616978545,50
815.918035221396,499.185541544004,60
815.778026156596,498.924620606269,70
815.734934661347,498.810582839825,30
815.689468273736,498.709212415777,40
815.641137626244,498.614049877737,50
815.574656969485,498.476631655783,60
815.282704067804,498.003941007836,70
815.110635516323,497.659646500522,30
815.071655284963,497.581951256564,40
814.939669789939,497.306059901339,50
814.900934529635,497.198830914021,60
814.816047570109,497.038196024328,70
814.722277102551,496.814698555981,30
814.702727487304,496.774481757026,40
814.573759095665,496.5243038544,50
814.539980560683,496.42168261561,60
814.521125218868,496.357392666816,70
814.454329446629,496.19861292191,30
814.385835707302,496.079535563706,40
814.34486580165,495.994176139305,50
814.313882417668,495.913228542835,60
814.247258037113,495.797665822059,70
814.174730496013,495.674984855853,30
814.134396247473,495.588997742087,40
814.071303801796,495.471416084712,50
813.988016082791,495.307873796072,60
813.968003986977,495.261926075753,70
813.952101419202,495.222419214941,30
813.875519623337,495.059812931459,40
813.787325360354,494.902369480657,50
813.743828308894,494.812928000483,60
813.610222410426,494.590723201399,70
813.578631450108,494.523603655582,30
813.470296728059,494.300581140093,40
813.384664378971,494.14732120608,50
813.320286797378,494.004941587686,60
813.298128946947,493.951512133487,70
813.221198190661,493.778181262828,30
813.147061086933,493.625728596045,40
813.119731175605,493.54601744519,50
813.054554367073,493.391162433616,60
812.931867263244,493.119920785696,70
812.847288699489,492.949264371482,30
812.642635320943,492.594267439787,40
812.619931065053,492.549577904111,50
812.604512949504,492.510564279001,60
812.563260866354,492.427313602599,70
812.454197197137,492.174928141936,30
812.410226640948,492.053530780219,40
812.339530854815,491.906416335211,50
