score_raw,score_transform,age
972.061584488695,1000,30
969.184786988508,966.343142618365,40
968.670026020936,949.452894483189,50
967.887001178561,896.842067602785,60
965.870880530411,876.108572598596,70
965.277003797496,865.262385580613,30
965.005821593045,862.765406729914,40
964.088747487094,846.448391874904,50
963.443171725556,840.713922527213,60
962.546759393318,823.248690799647,70
962.159492387694,819.849082852563,30
961.938693713357,816.265676610835,40
961.594740350007,810.023736925197,50
961.292898013948,807.406336427709,60
960.940527947813,804.704336469306,70
960.303223187181,797.517614442215,30
959.878907768016,793.59696453087,40
959.751418249049,792.167303669936,50
959.300812431072,788.089286324355,60
959.208968559783,787.263259452333,70
958.715132967488,783.475709901755,30
958.442374389863,781.407412074103,40
957.950920539195,776.556423977616,50
957.461890141031,772.930665907657,60
957.162323602476,770.090968574835,70
957.095838025826,769.488969006541,30
956.81009432501,767.250953760711,40
956.356152413233,764.060235958064,50
955.952665630661,760.792251069228,60
955.845595131376,759.213973763362,70
955.581590787044,757.393561017116,30
955.419143523061,755.69033324331,40
955.089472383835,753.609519746977,50
954.970705268934,752.385558171964,60
954.892797923029,751.685699388987,70
954.679291427795,750.269370162574,30
954.62746460588,749.77294598973,40
954.075019202305,746.220750178173,50
953.897267622688,744.399893263406,60
953.739427788754,743.444015277662,70
953.515490575841,742.001660575308,30
953.468207415175,741.520133538218,40
953.409521145267,740.775580776805,50
953.318829614322,739.984403259367,60
953.143221724379,738.785636042429,70
952.828428760272,736.737969479377,30
952.758636508461,736.234111536904,40
952.714504003327,735.828492269788,50
952.525410092282,734.623673288553,60
952.364063053247,733.287098943421,70
952.241483642639,732.483146426752,30
952.134382283074,731.625313544641,40
952.05252178054,731.116820705686,50
951.971288065343,730.607028185533,60
951.919964051449,730.265705517101,70
951.839270446846,729.755710087727,30
951.741060023149,729.11641065902,40
951.674541306548,728.693098273627,50
951.510367176749,727.76177915566,60
951.431322273007,727.26779840667,70
950.982846017139,724.648119006852,30
950.734204911101,723.151736189634,40
950.384712722701,721.034768120795,50
950.12790477549,719.553926189405,60
949.964039859605,718.552043536273,70
949.94798557488,718.454413409665,30
949.843865754347,717.791263414078,40
949.673742628967,716.669725797189,50
949.552001361232,715.921714131478,60
949.428954262567,715.211484013188,70
949.342985963727,714.729549117528,30
949.281366996671,714.376374167647,40
949.23636157251,714.040022369376,50
948.868567652615,711.993635841517,60
948.828193682373,711.698413888555,70
948.817521397227,711.492279797802,30
948.56892831791,710.06498539914,40
948.474756542756,709.52465820566,50
948.364841510354,708.91436695623,60
948.349677144605,708.795113035256,70
948.307516831624,708.479293092254,30
948.259620762474,708.136655624356,40
948.131317141112,707.422421767217,50
947.63799288426,704.648995881523,60
947.54368824011,704.111892995001,70
947.474830720726,703.644079774272,30
947.315818080067,702.747505518688,40
947.210788202923,702.16209363485,50
947.130827559229,701.40360122014,60
947.0860665711,701.150912216736,70
947.041636922294,700.791308200272,30
946.945763671906,700.249869133943,40
946.898060583772,699.996310640342,50
946.859884626269,699.780463691688,60
946.62655601998,698.486314529686,70
946.607716889136,698.330629343474,30
946.591745006128,698.129548928149,40
946.451207172714,697.298093500264,50
946.363109081455,696.770159786009,60
946.249671107683,696.072699405019,70
946.077245514087,695.135210975933,30
946.044764613922,694.782039005806,40
946.015780214286,694.47405220713,50
945.971622136687,694.16283563553,60
945.925368363734,693.891155105174,70
945.876444260631,693.514072015189,30
945.859573050071,693.409005951151,40
945.784456114444,692.961317213183,50
945.551983137195,691.670682141777,60
945.374021227235,690.604203597382,70
945.206018883966,689.717075421156,30
945.193732918452,689.645488483182,40
945.03468306628,688.823493022403,50
944.861065038353,687.952239314043,60
944.806264357595,687.548025467497,70
944.669524969632,686.766938120907,30
944.587263232728,686.348634031676,40
944.512455617731,685.926525118119,50
944.257380148991,684.623779275726,60
944.220526246601,684.43102112783,70
944.167281324716,684.085546944709,30
