SEX,AGE,score_raw,score_transform
2,50,982.736629816863,713.253390791566
2,50,982.722262518246,713.149686014567
2,50,982.718062495396,713.10877574143
2,50,982.712556122426,713.0294080191
2,50,982.70331168562,712.945543493271
2,50,982.69402948884,712.826643229302
2,50,982.690887848993,712.772588237389
2,50,982.686834081879,712.645365386519
2,50,982.683230380419,712.55011604113
2,50,982.673108708301,712.445726002472
2,40,982.66950955467,712.396770788574
2,30,982.664049626039,712.351663540458
2,50,982.657444849504,712.231962157379
2,50,982.652464748372,712.191459157372
2,50,982.640286770547,712.086101706206
2,50,982.632690514407,712.002968104485
2,50,982.617361317083,711.882793308339
2,50,982.610985636116,711.831412043252
2,50,982.608926285179,711.804729247059
2,50,982.582113710683,711.58858856625
2,50,982.567879939281,711.437515566154
2,50,982.559083490523,711.344672638957
2,50,982.53594515915,711.170306131726
2,50,982.532830255811,711.134356814359
2,50,982.518006319737,711.060916107004
2,50,982.51334040043,710.992209433603
2,50,982.50850188705,710.949273817128
2,40,982.503051311893,710.760609838309
2,50,982.495387510421,710.651212542542
2,40,982.488825216616,710.601927424454
2,40,982.485286221092,710.551254232626
2,50,982.47399794542,710.315103994178
2,50,982.467589642775,710.236261555063
2,40,982.462187987556,710.190206411778
2,50,982.460623447811,710.179523545044
2,50,982.447074776295,710.075413471788
2,50,982.440732211962,710.008478650665
2,50,982.431285062534,709.845323232198
2,50,982.425923948797,709.796868172045
2,50,982.417227890394,709.677912669736
2,50,982.409884535076,709.595846890697
2,50,982.405994678484,709.465601781905
2,50,982.385437405851,709.353498210195
2,50,982.379294713389,709.261203133446
2,50,982.374027459004,709.209086274167
2,50,982.371907646899,709.171396203625
2,50,982.365893866699,709.070935561721
2,50,982.360035723138,708.975511581031
2,50,982.35536097108,708.920328727762
2,50,982.353358791189,708.858032288213
2,50,982.342064702646,708.730138151139
2,50,982.33197012158,708.581958941164
2,50,982.314090274325,708.433376218121
2,50,982.311478177587,708.391854881785
2,50,982.305871833684,708.349350157944
2,50,982.300147487902,708.298314362127
2,50,982.291451695266,708.218147904632
2,50,982.284859893464,708.154252223803
2,40,982.281739909047,708.115803691384
2,50,982.279876230545,708.003047505538
2,50,982.272221959005,707.946824519413
2,50,982.238387669294,707.735953935409
2,50,982.234350663494,707.640849841344
2,50,982.226664738632,707.585840758518
2,40,982.207786399511,707.477381776319
2,50,982.197132870944,707.392799419769
2,50,982.175941246095,707.241389865189
2,50,982.169262061996,707.142693153656
2,50,982.162490576501,707.067664550301
2,50,982.152097038116,706.970104621984
2,50,982.136515321759,706.857594293866
2,50,982.129759071647,706.784744109833
2,50,982.127605065142,706.759459361583
2,50,982.119365538123,706.676602891241
2,50,982.11298277741,706.62535561087
2,50,982.106721935465,706.586536958888
2,50,982.090208738638,706.499253279101
2,50,982.086200242448,706.442895296976
2,50,982.05786220137,706.299224860329
2,50,982.052855822234,706.249415756342
2,50,982.039751100959,706.173416957433
2,50,982.026897921979,706.062158407605
2,50,982.017802844558,705.98865530583
2,50,981.999775228853,705.853016859156
2,50,981.986987072754,705.767300638876
2,50,981.971458183957,705.652346464247
2,50,981.968796467249,705.593535635741
2,50,981.953999279237,705.397568781439
2,50,981.943991673836,705.336197220979
2,40,981.939654205237,705.26852300691
2,50,981.926413294397,705.174786996204
2,50,981.906680735874,704.991240020706
2,50,981.902487851638,704.954242475661
2,50,981.900937753584,704.941411022055
2,50,981.897409450597,704.918625956232
2,50,981.881642884395,704.797652918877
2,40,981.879428469331,704.688418943498
2,50,981.868539128543,704.609711958597
2,50,981.863062466713,704.57588049547
2,50,981.848090338265,704.453665795343
2,50,981.846137521366,704.434801148955
2,50,981.839181277183,704.343287535577
2,50,981.83120330532,704.226813048371
2,40,981.813983184982,704.144460813688
2,50,981.807751730303,704.093074085991
2,50,981.803394724005,704.019764255519
2,50,981.787245182299,703.853351537942
2,50,981.777517914917,703.751571523437
2,50,981.772911237365,703.706326493492
2,50,981.767101076485,703.645915470986
2,50,981.762911908706,703.610903649408
2,40,981.753943154467,703.474946934126
2,50,981.748669953633,703.40104877223
2,50,981.746527907429,703.382777034448
2,50,981.740278633468,703.333049040896
2,50,981.738455634158,703.304766233519
2,40,981.736913223793,703.289187704174
2,50,981.729141558154,703.207904514675
2,50,981.722249949816,703.152084039096
2,40,981.702944225952,703.010210054295
2,50,981.689406053511,702.917492989299
2,50,981.684428057546,702.871320294459
2,50,981.663734103873,702.756280289995
2,50,981.650909406967,702.671623935252
2,50,981.637274447918,702.531048981613
2,50,981.622140240375,702.391898460341
2,50,981.616896734736,702.358367376179
2,50,981.615313106867,702.314677807419
2,50,981.612266504858,702.296509421937
2,50,981.604612944494,702.239796908186
2,50,981.601862719725,702.198494191139
2,50,981.59381794241,702.111672270951
2,50,981.58307150055,702.042519945878
2,50,981.569471552537,701.929552898436
2,50,981.55916177427,701.800398777926
2,50,981.546127111949,701.725138777439
2,50,981.541667048497,701.682692105137
2,50,981.512383797757,701.532653344246
2,50,981.503877499014,701.434469957061
2,40,981.496156151874,701.385738687562
2,50,981.490092440275,701.333666001158
2,50,981.479760705001,701.269977689244
2,50,981.455792873043,701.073275762216
2,50,981.450458352854,701.016679022042
2,50,981.445565830444,700.975604324658
2,50,981.43194509739,700.873504110666
2,50,981.428615945847,700.768701908999
2,50,981.427938049342,700.745233031323
2,50,981.419902972557,700.66253456276
2,50,981.414882572606,700.604961308246
2,40,981.406431569425,700.538216157982
2,50,981.394231717106,700.470058125943
2,50,981.391131687087,700.419902869102
2,50,981.390555533288,700.403723061968
2,50,981.378689203232,700.318133889322
2,50,981.365100904014,700.255416361483
2,50,981.358622474064,700.189522511537
2,50,981.347347686454,700.125569054096
2,50,981.340493658949,700.073429808522
2,50,981.338089918063,700.024426949386
2,50,981.324221964734,699.930296971143
2,50,981.311664663238,699.820543100689
2,50,981.309012359851,699.781749435026
2,50,981.304221428767,699.698817932608
2,50,981.29284642951,699.562867562938
2,50,981.285878474222,699.493430376878
2,50,981.283943218961,699.456671131593
2,50,981.268804391578,699.320464750085
2,50,981.264636100379,699.277582956633
2,50,981.253903011874,699.177228123458
2,50,981.247213690729,699.116561384411
2,50,981.241898471608,699.060272485487
2,50,981.23336756967,698.999572151704
2,50,981.224013549765,698.907719543665
2,50,981.217684377047,698.871902889562
2,50,981.204972742691,698.806393833898
2,50,981.198353993815,698.732712781842
2,50,981.192258226095,698.69564076642
2,50,981.180572165833,698.626385488912
2,50,981.170497171851,698.545459042786
2,50,981.165767238719,698.514951351903
2,50,981.164410960766,698.48604607041
2,40,981.163817308504,698.459488913199
2,50,981.157838539627,698.407713688564
2,50,981.145591256363,698.261674179907
2,50,981.141654922398,698.234602394348
2,50,981.129881525282,698.093973744168
2,50,981.128165522462,698.08013266794
2,50,981.118707303581,698.012751976837
2,50,981.109517878763,697.953716251107
2,50,981.102915951396,697.838456127454
2,50,981.098542733281,697.7731919463
2,40,981.081796532549,697.636951375302
2,50,981.06971319417,697.548666777448
2,50,981.061684613584,697.470602090935
2,50,981.054563213785,697.427089991737
2,50,981.044401328411,697.335156387335
2,50,981.034668434846,697.27465252551
2,40,981.033754141607,697.267660393793
2,50,981.028980521432,697.241037611505
2,50,981.022983808473,697.186856125372
2,50,981.013065227636,697.133903120959
2,50,981.000327811798,697.019447644806
2,50,980.978742020929,696.829486486677
2,50,980.973725783772,696.716457634514
2,50,980.97256187381,696.6884979282
2,50,980.959202046752,696.569968819494
2,50,980.947659496399,696.477730430443
2,50,980.944912858794,696.402519364857
2,50,980.940127270741,696.3582855829
2,50,980.935988870603,696.320435423345
2,50,980.930998977097,696.245741201758
2,50,980.924885235748,696.193981777138
2,50,980.913376916032,696.13729660415
2,50,980.904808770457,696.061531187447
2,50,980.891333104448,695.950193976532
2,50,980.888786029993,695.928132969176
2,50,980.879155967356,695.849824736243
2,50,980.870844843911,695.785421964494
2,50,980.867217715443,695.74029146105
2,50,980.863466230125,695.698071266709
2,50,980.860405840192,695.673217171129
2,50,980.856354215711,695.618187325645
2,50,980.842670463746,695.501601070955
2,50,980.835315830413,695.423186244787
2,50,980.824935431958,695.31090887331
2,50,980.819135248231,695.237091423148
2,50,980.803057173633,695.095592185978
2,50,980.797227659819,695.035833742579
2,50,980.787798862206,694.908656274076
2,50,980.782751180401,694.836224342496
2,50,980.774796330255,694.762732207502
2,50,980.772662698778,694.734446180512
2,50,980.769612577568,694.697465506278
2,40,980.742656534973,694.485194375266
2,50,980.73002151448,694.396263697536
2,50,980.719344741832,694.297121297487
2,50,980.711124883912,694.086304381503
2,50,980.695404709843,693.985307862403
2,50,980.691603389847,693.955519288972
2,50,980.683634592739,693.897560299395
2,50,980.680952591925,693.857930131701
2,50,980.677672039095,693.817112682903
2,50,980.676123589937,693.754741815187
2,50,980.673175859391,693.692237254795
2,50,980.664425424196,693.617039423605
2,50,980.64109580447,693.491209591016
2,50,980.639648550222,693.466991692013
2,50,980.622426796708,693.365347577295
2,50,980.618470963953,693.308574770603
2,50,980.612197331881,693.250549881618
2,50,980.603951527307,693.172053552134
2,50,980.599076509364,693.130712462171
2,40,980.593892638718,693.086737990213
2,40,980.587982004499,693.037664970454
2,50,980.575188021148,692.909012767824
2,50,980.564436415945,692.747382374148
2,50,980.534335177269,692.434358428373
2,50,980.532406147209,692.39985650182
2,50,980.525830190341,692.284938861693
2,50,980.492659415226,691.973754258858
2,50,980.481881364247,691.911471154117
2,50,980.467566696004,691.828641429715
2,50,980.451678203285,691.725980781979
2,40,980.44831906694,691.698194270457
2,50,980.443156061249,691.641427219984
2,50,980.440991386556,691.604848571471
2,50,980.43581210986,691.565141521744
2,50,980.433879395516,691.550587483154
2,50,980.421220953906,691.440791483071
2,50,980.419323966563,691.409504235455
2,50,980.418114776401,691.400363930501
2,50,980.415949842342,691.349398961193
2,50,980.412675371483,691.238293360659
2,50,980.404290541428,691.144088202185
2,50,980.394995309078,691.051905143298
2,50,980.383111739122,690.990718137058
2,50,980.380943153217,690.96766709992
2,50,980.36879861988,690.895178856411
2,50,980.356658720432,690.830896615874
2,50,980.327529272311,690.577297125587
2,40,980.325131553805,690.557614966795
2,50,980.315473789732,690.466858416264
2,50,980.312376369041,690.435814824378
2,50,980.309012417126,690.360986769625
2,50,980.303885087968,690.313941724727
2,50,980.301490696713,690.291722311396
2,40,980.278433218949,690.128445201306
2,40,980.265942260324,690.054728565727
2,50,980.26545485862,690.045680956189
2,50,980.251870923996,689.89658815158
2,50,980.250018553992,689.867626198012
2,50,980.247081887172,689.823268674893
2,50,980.235321083381,689.749148542248
2,50,980.219319982434,689.630716054442
2,50,980.210680382205,689.556303672171
2,50,980.18939041337,689.433758823509
2,50,980.181945319589,689.342919093413
2,50,980.169459423835,689.265693471522
2,50,980.163142482534,689.221835536994
2,50,980.154008253273,689.139938455154
2,50,980.149323191387,689.113599757638
2,50,980.138168711298,689.024626984465
2,40,980.134624176443,688.975688947666
2,50,980.107648944223,688.83686714142
2,50,980.104908009687,688.812097021003
2,50,980.089887796517,688.644658321173
2,40,980.088357467961,688.627474793698
2,50,980.085643450128,688.612549338041
2,50,980.072430377645,688.551649775258
2,50,980.056093374089,688.443319909889
2,50,980.04711155884,688.396219566337
2,50,980.042294488079,688.349545530273
2,50,980.039902099242,688.324137590388
2,40,980.022549277609,688.173041436373
2,50,980.019424230196,688.127723821631
2,50,979.995794085829,687.948561495614
2,50,979.98947619869,687.879226644131
2,50,979.976854449422,687.787696446954
2,50,979.968397659097,687.751135982548
2,50,979.960666292721,687.710123702924
2,50,979.949211005972,687.538677917124
2,50,979.936539807358,687.452979623411
2,50,979.93221839959,687.41504979723
2,50,979.918033074015,687.293494814926
2,50,979.907720680942,687.209432106346
2,50,979.900572003984,687.171903113289
2,50,979.898888505336,687.156556480255
2,50,979.889137241356,687.096524074041
2,50,979.887266550766,687.0684582495
2,50,979.881005015133,687.01174168807
2,50,979.86582046877,686.91720850258
2,50,979.860637546898,686.880705695763
2,50,979.842370099099,686.769567386489
2,50,979.837777898649,686.732971240409
2,50,979.832528429181,686.680738263003
2,50,979.826920184968,686.6409178885
2,50,979.813690197419,686.558900820724
2,50,979.805304084463,686.495131552662
2,50,979.79518631499,686.409204350166
2,50,979.784872839164,686.342672977079
2,40,979.767424959885,686.19216096791
2,50,979.761096891182,686.140304689024
2,50,979.754389888119,686.074828426371
2,40,979.750984445612,686.050627974932
2,50,979.746833196102,685.949619940038
2,50,979.740410020811,685.911431558329
2,50,979.728942897802,685.836563033878
2,50,979.724732562669,685.811367930187
2,50,979.715582309833,685.71486869437
2,50,979.704498884969,685.621854064709
2,50,979.700289599493,685.593150006962
2,50,979.689478741049,685.544203737482
2,50,979.681191950273,685.50574711313
2,50,979.674310854041,685.39440542451
2,50,979.668371983173,685.354199948848
2,50,979.641890845228,685.194034663166
2,50,979.617797304596,685.032259152517
2,50,979.614439005772,685.01358495519
2,50,979.581001662689,684.849735548732
2,50,979.574220013816,684.777203432081
2,50,979.563848883957,684.668250070973
2,50,979.556206029325,684.583803457631
2,50,979.551361231129,684.528708486397
2,50,979.545855980089,684.487062215554
2,50,979.542653440393,684.457457811327
2,50,979.539463671509,684.402792655184
2,50,979.533592817358,684.335157423893
2,50,979.531863189312,684.28846384536
2,50,979.529653098691,684.244728700204
2,50,979.503854592498,684.123871661378
2,50,979.501919740251,684.040665109387
2,50,979.487822779715,683.96306808113
2,50,979.484108148961,683.946473011096
2,50,979.468261643036,683.860881155582
2,50,979.465649940469,683.846246724379
2,50,979.459294426496,683.799619904121
2,50,979.448244809046,683.735773393925
2,50,979.437133197149,683.647618643375
2,50,979.428846044814,683.510957367497
2,50,979.417818475539,683.404452727115
2,50,979.411211588171,683.36691177146
2,50,979.399022943803,683.296395658179
2,50,979.393797901582,683.236332186555
2,50,979.393038497107,683.228244244088
2,50,979.377319123965,683.122603383376
2,50,979.36553605209,683.052755241962
2,50,979.354345221727,682.902681675654
2,50,979.336166591086,682.758982555527
2,50,979.33166678268,682.682404009621
2,50,979.322579059914,682.62572176869
2,40,979.316897065141,682.576768635735
2,50,979.297572732847,682.46882319226
2,50,979.287216470855,682.403291518443
2,50,979.26657214583,682.256332283468
2,50,979.255184914895,682.1611975739
2,50,979.234675478866,681.981017712293
2,50,979.233135106507,681.973194524363
2,50,979.230919238078,681.954029078967
2,50,979.222690585122,681.872028741122
2,50,979.210340547221,681.782752636524
2,50,979.20065817279,681.683914586882
2,50,979.193145200692,681.577312323775
2,50,979.182549950529,681.483185748002
2,50,979.177802375588,681.433438941005
2,50,979.172650823981,681.395681675156
2,50,979.157793937356,681.302400435121
2,50,979.146554910422,681.232945128123
2,50,979.143484001586,681.208268541306
2,50,979.141069784585,681.191846887259
2,50,979.131602267152,681.109123047687
2,50,979.128419087596,681.07471208481
2,50,979.126449951399,681.018977997619
2,40,979.124280559022,680.985022726044
2,50,979.116097504338,680.928029394531
2,50,979.105301410103,680.835450539273
2,50,979.094666440322,680.772887215176
2,50,979.092702410834,680.742137483903
2,50,979.086702845345,680.62300485855
2,50,979.077692630015,680.509352192837
2,50,979.073195618799,680.443238813462
2,50,979.062832515221,680.389621544633
2,50,979.047958691416,680.261834347299
2,50,979.039423574757,680.198223930977
2,50,979.03036910408,680.112782172679
2,50,979.017684271471,680.026074916375
2,50,978.998374091313,679.907642693409
2,50,978.994904303423,679.801019017922
2,50,978.992349171493,679.722907710232
2,50,978.968845604714,679.602329213108
2,50,978.961654408658,679.552460217365
2,50,978.955986182372,679.472960437447
2,50,978.951067900794,679.37572259971
2,50,978.942411035249,679.313296544277
2,50,978.936150664321,679.234799012396
2,50,978.931503306323,679.155214513238
2,50,978.919420452297,679.053431609756
2,50,978.911873279793,678.956188592458
2,50,978.907692378612,678.915300842438
2,50,978.896631865792,678.850272996001
2,50,978.888246054533,678.6939711436
2,50,978.875018900783,678.603490204394
2,50,978.865543532906,678.543792417021
2,50,978.860314416636,678.494985349252
2,50,978.859131405798,678.450829439879
2,50,978.851700871638,678.383915764356
2,50,978.842907092285,678.305839184557
2,40,978.833938565743,678.259995425514
2,50,978.82934537899,678.220159392103
2,50,978.82601005042,678.179676049913
2,50,978.824189047323,678.095898686114
2,50,978.806748740674,677.999237468987
2,50,978.792159342765,677.9169941178
2,50,978.787315342092,677.891528182903
2,50,978.780599489563,677.847803648694
2,50,978.768801286114,677.782757602949
2,50,978.758677131638,677.708427011677
2,50,978.744581022646,677.594065584981
2,50,978.727535557188,677.440926413855
2,50,978.720009937232,677.380304888339
2,50,978.686126063467,677.138199118434
2,50,978.682429249422,677.064613646412
2,50,978.673972523794,676.971199940694
2,50,978.66643141696,676.885344721181
2,50,978.65940982989,676.831950863819
2,50,978.653750444876,676.798377446694
2,50,978.644701085786,676.736775942827
2,50,978.637734811856,676.692745688618
2,50,978.626374082191,676.636528488352
2,50,978.620933134767,676.550895723113
2,50,978.618599534043,676.53390226972
2,50,978.613820074303,676.39486213266
2,50,978.609778113274,676.350424503142
2,50,978.596972903414,676.281448838263
2,50,978.589013515875,676.219654833422
2,50,978.583675281832,676.144745090885
2,50,978.573995241898,676.073080145789
2,50,978.572238644933,676.035324934436
2,50,978.565569149579,675.936378678181
2,50,978.560178235238,675.894673033402
2,50,978.542382013685,675.812551450136
2,50,978.536272508381,675.759657529322
2,50,978.529131619299,675.700323788455
2,50,978.508370212305,675.589352129072
2,50,978.505369953669,675.560434986484
2,50,978.497214429951,675.510601101863
2,50,978.485197575495,675.421452925136
2,50,978.470199893238,675.315332727775
2,50,978.455617148536,675.242905955315
2,50,978.451955137626,675.149996129294
2,50,978.440969613558,675.080156252832
2,50,978.431612399243,675.032024431155
2,50,978.41571992331,674.920713243905
2,50,978.403192162645,674.845894777367
2,50,978.391841652541,674.770617750959
2,50,978.373519558177,674.660522609064
2,50,978.357973281121,674.580738023511
2,50,978.349067945947,674.496566576659
2,50,978.334191830442,674.419971250571
2,50,978.326494786469,674.351200587667
2,50,978.318922435102,674.28659756549
2,50,978.30616890236,674.208628376983
2,50,978.29758151986,674.166452299138
2,50,978.288141653271,674.08519406555
2,50,978.28243911704,674.016976662327
2,50,978.278745902265,673.986600583843
2,50,978.266859362252,673.901401261188
2,50,978.220400966127,673.690357811361
2,50,978.206390725475,673.503717410151
2,50,978.184067191464,673.368893767991
2,50,978.160542131385,673.230045310769
2,50,978.150899506929,673.142010506285
2,50,978.14511640381,673.030513312052
2,50,978.134762450108,672.886858671728
2,50,978.123412136516,672.807378323579
2,50,978.115616122909,672.737014511294
2,50,978.091685782456,672.571555435729
2,50,978.070610832538,672.456534514522
2,50,978.065605751669,672.415909901829
2,50,978.042162038514,672.304401496985
2,50,978.039588086761,672.178573579891
2,50,978.011133761871,671.952713360817
2,50,978.001510760509,671.899246461493
2,50,977.993901197667,671.831508447878
2,50,977.980235411101,671.738094654743
2,50,977.969270062132,671.647590017944
2,50,977.954675113164,671.541130330421
2,50,977.944188185503,671.475722377991
2,50,977.941018711745,671.404976616345
2,50,977.931930026453,671.340260201279
2,50,977.921085104529,671.257999736744
2,50,977.912928207313,671.186558067212
2,50,977.89372639564,671.077666590459
2,50,977.883639764069,670.995484862577
2,50,977.876948985035,670.943679360861
2,50,977.87169249968,670.908507780215
2,40,977.868178867451,670.860995878458
2,50,977.861540202152,670.829943124902
2,50,977.853410091548,670.768477426864
2,50,977.846352759938,670.725339409703
2,50,977.816801514805,670.492675669117
2,50,977.811032553261,670.419699144668
2,50,977.801925050547,670.359246314541
2,40,977.80053426662,670.347238767056
2,50,977.783002398085,670.251266056877
2,50,977.774862879866,670.186839977998
2,50,977.764417639624,670.120277371834
2,50,977.753251860545,670.071349811669
2,50,977.743968883889,670.01560275173
2,50,977.743071539708,670.005609981237
2,50,977.737987076848,669.964841853689
2,50,977.732355786448,669.902491404034
2,50,977.731273864216,669.872688714104
2,50,977.701990004803,669.717185240668
2,50,977.690090807941,669.563428967174
2,50,977.68045021516,669.516080014441
2,50,977.670599211587,669.440676327945
2,50,977.65505567286,669.372278811767
2,50,977.643283468986,669.289547224183
2,40,977.637523370184,669.242786157074
2,50,977.63454796944,669.111586294431
2,50,977.629368453926,669.06531114323
2,50,977.624585431031,668.924841578824
2,50,977.602171230529,668.820773889515
2,50,977.595041450272,668.755560509434
2,50,977.565988606998,668.615175586236
2,50,977.549646551236,668.540439879697
2,50,977.544894295165,668.494851230319
2,50,977.540110102372,668.434988757295
2,50,977.539102462024,668.424965622214
2,50,977.536936288065,668.408147741223
2,50,977.529179799703,668.367978741379
2,50,977.528493939607,668.363201123438
2,50,977.527102267914,668.356954874907
2,50,977.510373071354,668.259229823517
2,50,977.503381331437,668.212940912606
2,50,977.489252849019,668.139421760757
2,50,977.481469260799,668.09391920992
2,50,977.45051374454,667.90720169697
2,50,977.439272149061,667.825707612333
2,50,977.435715426986,667.805224640146
2,50,977.425469255527,667.744979144145
2,50,977.413304041086,667.687323979103
2,50,977.410462579148,667.616907244184
2,50,977.403470993848,667.566851254224
2,50,977.392710959252,667.473259301508
2,50,977.380587899878,667.408363234634
2,40,977.358790726053,667.317916352996
2,50,977.354065557737,667.272652087893
2,50,977.349207592778,667.246221589136
2,50,977.336933048804,667.113238388717
2,50,977.324687747134,667.032680461159
2,50,977.31384851883,666.968315631105
2,50,977.312176469694,666.933474129961
2,50,977.29839185662,666.820326523544
2,50,977.288664421183,666.751135974462
2,50,977.284357136599,666.723591950817
2,50,977.272833596089,666.660606247327
2,50,977.269601540294,666.630421694341
2,50,977.258329957569,666.533606401584
2,50,977.255757852302,666.5171441342
2,50,977.240896054771,666.391208077245
2,50,977.236447093498,666.358668155919
2,50,977.226325564459,666.272344959836
2,50,977.206921635987,666.115827539551
2,50,977.195105385208,665.952712017641
2,50,977.191665349592,665.925931559394
2,50,977.180011096632,665.861401953511
2,50,977.171170881602,665.799173447023
2,50,977.16753528371,665.775397578608
2,50,977.162741205799,665.702674248124
2,50,977.148907262288,665.644357220332
2,50,977.129804802571,665.545663598661
2,50,977.127827970241,665.518487031568
2,50,977.12393754174,665.477897343322
2,50,977.119442986654,665.449572287317
2,50,977.090766120135,665.283652240629
2,50,977.06699854442,665.148711168312
2,50,977.065137011341,665.129082004428
2,50,977.059493866806,665.075428657363
2,50,977.027968289726,664.867895946114
2,50,977.024930358261,664.854795191087
2,50,977.013250327444,664.776197354935
2,50,977.007783907107,664.742146057994
2,50,977.005806455192,664.729840106031
2,50,976.968742239434,664.566820684988
2,50,976.952628576159,664.502731956482
2,50,976.939551242379,664.403755650007
2,50,976.932897218113,664.360076540792
2,50,976.920796609936,664.290783479943
2,50,976.917518983786,664.239231435042
2,50,976.910118500669,664.160246341181
2,50,976.895943559993,664.077462433816
2,50,976.894622884425,664.009164761696
2,50,976.882749649949,663.913139218712
2,50,976.880344982068,663.846651057705
2,50,976.876400908536,663.822479940944
2,50,976.867531900564,663.779220144678
2,50,976.865554710951,663.764391721345
2,50,976.845927391817,663.648062041747
2,50,976.83887234767,663.558159502893
2,50,976.832989428389,663.513203221536
2,50,976.81263622804,663.381185159124
2,50,976.810828248557,663.326151966902
2,50,976.795364993606,663.220556454603
2,50,976.776243732273,663.13756814575
2,50,976.773697591096,663.095446818237
2,50,976.767503757628,663.065538947373
2,50,976.76607167008,663.051498331225
2,50,976.757119480414,662.986584900782
2,50,976.755318512771,662.953082538185
2,50,976.739901044582,662.887924480463
2,50,976.731635199133,662.786649706246
2,50,976.726776197817,662.751880382387
2,50,976.718350574651,662.707109645942
2,40,976.683665573504,662.539833555225
2,50,976.672663073111,662.415040219494
2,50,976.640027885934,662.223950536684
2,40,976.637930783266,662.20753362603
2,50,976.625836267944,662.129590575558
2,50,976.613877717517,662.057106618566
2,50,976.595172831207,661.907174029203
2,50,976.587434128172,661.847092877983
2,50,976.580026310381,661.801311261308
2,50,976.568707342885,661.715928636538
2,50,976.568280283799,661.707508023168
2,50,976.53406708698,661.561266229006
2,50,976.515849146705,661.43163128896
2,50,976.512684591439,661.407563119475
2,40,976.508720488114,661.355425570797
2,50,976.505401637083,661.298966847012
2,50,976.49642863852,661.242943496147
2,50,976.485379525849,661.167152435375
2,50,976.479900913184,661.070754676339
2,50,976.457132190484,660.937752981258
2,50,976.440602052409,660.821275980609
2,50,976.433530911374,660.765320134493
2,50,976.42028970907,660.686168923277
2,50,976.408705119888,660.617942378852
2,50,976.401390092559,660.526494805701
2,50,976.371964900173,660.339349692852
2,50,976.360573251553,660.247120325628
2,50,976.357763054591,660.205142689415
2,50,976.353796399049,660.161192977727
2,50,976.351355635047,660.088485492771
2,50,976.339573233738,660.016029160105
2,50,976.322585053557,659.851076170249
2,50,976.319485941671,659.804560012468
2,50,976.306199663963,659.721195230855
2,50,976.298215512217,659.65339926322
2,50,976.290305327195,659.592870460841
2,50,976.276174008434,659.490269965566
2,40,976.271060580662,659.456359704084
2,50,976.269521823288,659.427940954536
2,50,976.264653398564,659.352762500022
2,50,976.263152098124,659.329654261142
2,50,976.254829706298,659.282010279828
2,50,976.242023632397,659.159767686215
2,50,976.229107187063,659.085016608972
2,50,976.217558078977,659.027241513295
2,50,976.203561969541,658.910581125007
2,50,976.195025947455,658.842096504752
2,50,976.190141621052,658.810234173209
2,50,976.181443078817,658.723777169013
2,50,976.175153068041,658.680832542458
2,50,976.165907256647,658.60961331009
2,50,976.151286149277,658.502400683146
2,50,976.148011634365,658.482903572694
2,50,976.137823673724,658.427395989479
2,50,976.098192820233,658.197735455438
2,50,976.085856754855,658.117727624089
2,40,976.060612144565,657.925581029838
2,50,976.046871108411,657.860749200139
2,50,976.029154764501,657.748879712313
2,50,976.024663227919,657.6774280263
2,50,976.024023406736,657.644257724607
2,50,976.015505135795,657.561499608103
2,50,976.013359872538,657.543961185929
2,50,976.003516796744,657.47667362251
2,60,976.001034587562,657.446156736926
2,50,975.991388246759,657.392478084001
2,60,975.982374355597,657.340024743668
2,50,975.948312819998,657.18187095079
2,50,975.932665740272,657.051802365096
2,50,975.927087739756,656.997069664883
2,50,975.915305551427,656.912902070554
2,50,975.895389134221,656.816082964128
2,50,975.892303664678,656.796343615576
2,50,975.878974053646,656.659953986209
2,50,975.87455426107,656.615246950396
2,50,975.858575884251,656.546252773187
2,50,975.844766366564,656.479001008924
2,50,975.834779815552,656.400175291325
2,50,975.808205900463,656.245192349046
2,50,975.78755010301,656.100398213788
2,50,975.761677119153,655.949164814618
2,50,975.758009485879,655.891237339732
2,50,975.754865138749,655.872095888345
2,50,975.74519898084,655.790140289978
2,50,975.739068035646,655.731048675915
2,50,975.735161834447,655.699795562005
2,50,975.707239297585,655.502674954903
2,50,975.700905313034,655.454010435917
2,50,975.679141091133,655.325746034528
2,50,975.671367918689,655.266843589137
2,50,975.658690854482,655.186454152002
2,50,975.649523269974,655.097689595025
2,50,975.645677227132,655.019266491835
2,50,975.619872048125,654.854688863092
2,50,975.613955978859,654.810419750884
2,50,975.597916252284,654.735950654393
2,50,975.595937324696,654.715060923225
2,50,975.590536668936,654.675354795397
2,50,975.585146103506,654.627374197611
2,50,975.575871433616,654.546856529266
2,60,975.56815637795,654.505710669996
2,50,975.556203473021,654.430820071573
2,50,975.547874017069,654.381867649858
2,50,975.541738064203,654.326170166743
2,50,975.536244958167,654.290981651167
2,50,975.533871246058,654.164325283128
2,50,975.525950822373,654.095640490044
2,50,975.515740181138,654.024082321835
2,50,975.504197176795,653.972433062363
2,50,975.472378683249,653.78422237019
2,50,975.46978827193,653.757936791157
2,50,975.456989707279,653.695285292042
2,50,975.443734085166,653.601308089162
2,50,975.433121853459,653.545550595083
2,50,975.417741484155,653.463535738981
2,50,975.400294819846,653.33440662314
2,50,975.398289332299,653.284851473326
2,50,975.393022729567,653.231180618035
2,50,975.374329318175,653.10186629328
2,50,975.359658540838,652.999231479097
2,50,975.347791702782,652.940491523792
