SEX,AGE,score_raw,score_transform
1,30,988.947032953356,810.423917449818
1,40,988.945132731034,810.389881687007
1,30,988.927712510245,810.069470482855
1,30,988.903943623822,809.826415649291
1,30,988.877157760752,809.473560715311
1,30,988.849283374815,809.167757739823
1,30,988.825829275061,808.955066288149
1,30,988.819146354929,808.883947618162
1,40,988.816553450888,808.786766693875
1,40,988.804294836312,808.610066888747
1,40,988.789764544802,808.450478155689
1,30,988.784868417629,808.3857216071
1,30,988.775170351444,808.268308681122
1,30,988.734864784281,807.684465354597
1,30,988.722331421919,807.521482951551
1,40,988.694580260886,807.222794169184
1,40,988.68958047349,807.132102092186
1,40,988.652244745623,806.51541238264
1,40,988.64000288002,806.241137874478
1,30,988.631221781773,805.927338427856
1,40,988.625308470323,805.870829383891
1,30,988.614685907727,805.656921300743
1,30,988.601610371755,805.498738676071
1,30,988.587248830639,805.169930125684
1,40,988.576843559101,804.912288118043
1,30,988.570266346122,804.823765102627
1,30,988.553818124694,804.600011247691
1,30,988.519436671288,804.320252670444
1,30,988.508342114374,804.189099352157
1,40,988.506178494219,804.133006258757
1,30,988.487329290117,803.959123845125
1,40,988.465242302429,803.744438077828
1,30,988.457858930098,803.613668738613
1,30,988.431848703797,803.438029344755
1,40,988.39127792465,802.996969423137
1,30,988.317634393959,802.214075607454
1,30,988.310548145358,801.976738399089
1,30,988.28391055641,801.561752529108
1,30,988.269077878336,801.415057568129
1,30,988.2600481371,801.175388097191
1,40,988.209157896716,800.575333715597
1,30,988.198196541859,800.429507395946
1,30,988.173090969925,800.086890271799
1,30,988.12007863561,799.425714938221
1,40,988.08234114212,799.102352510423
1,40,988.073275287388,798.83506984243
1,30,988.044111036764,798.555476143238
1,40,988.012183318252,798.176865689374
1,40,987.990644274802,797.913240037621
1,30,987.971636841597,797.665747697018
1,30,987.920416633567,797.254583951983
1,30,987.892175370644,797.060441712049
1,30,987.878634158854,796.832119459396
1,30,987.822742224195,796.287551610305
1,40,987.802260647326,796.095778916613
1,40,987.790952948957,795.987101115398
1,30,987.766424450956,795.775735721848
1,30,987.731676012142,795.536391767141
1,30,987.719971966281,795.377892746209
1,40,987.665529200455,794.919674830982
1,30,987.625543903202,794.599374781794
1,30,987.620732438605,794.509519012787
1,30,987.612475405648,794.43153018871
1,40,987.590234889039,794.19880795246
1,40,987.576922665963,793.979240111457
1,30,987.561380012421,793.826000451615
1,30,987.541982645029,793.659904089361
1,40,987.515584673558,793.480906771001
1,30,987.499175848256,793.175968185766
1,40,987.460698410922,792.835794100021
1,40,987.449336006113,792.510438680679
1,30,987.416712787795,792.262066450469
1,40,987.405853302549,792.075592318536
1,30,987.403404857086,792.050836120838
1,30,987.399830499009,791.920599750701
1,40,987.346956747693,791.56889421247
1,30,987.29913512391,791.058728525135
1,30,987.275373675074,790.684453367538
1,30,987.243996816382,790.284896340878
1,30,987.234620692241,790.203036341653
1,30,987.201660933259,789.928141672393
1,40,987.185826037655,789.761015135809
1,40,987.162488656463,789.413616674749
1,40,987.110327720469,789.0649222397
1,30,987.0818686839,788.832850376096
1,40,987.055206330229,788.598658587758
1,30,987.03552964893,788.390417056929
1,40,987.022225154928,788.236324365147
1,30,987.011129231291,788.09910325364
1,40,986.99762794485,787.890115316238
1,40,986.961538583225,787.650423477146
1,30,986.933758954435,787.458555442179
1,30,986.90322775246,787.145585290806
1,40,986.901221872713,787.075436107813
1,40,986.882956915132,786.864938221508
1,30,986.864838636193,786.604050917734
1,30,986.845849457298,786.478018912171
1,30,986.833739144126,786.295888327532
1,40,986.782346739002,785.778526194358
1,30,986.763150517018,785.56418704833
1,40,986.738463479574,785.377924262726
1,50,986.693917468477,784.841074745956
1,40,986.682458969755,784.662167269727
1,30,986.663648414826,784.452126240897
1,30,986.650566663143,783.744362653492
1,30,986.643424978033,783.605177520858
1,40,986.639998020136,783.575060103862
1,30,986.611031837831,783.356181921913
1,40,986.608030168913,783.277119168945
1,40,986.593605979975,783.071164925197
1,30,986.514976707136,782.433625198537
1,30,986.50400900099,782.186046297945
1,40,986.489518813581,782.063832657395
1,40,986.471336352678,781.860562473048
1,30,986.448575565332,781.642507300345
1,40,986.434286261385,781.439508636317
1,40,986.422246970974,781.27621267826
1,30,986.400467097055,781.08004937315
1,30,986.387005459834,780.881554900727
1,40,986.364935406108,780.637945539381
1,40,986.360649508662,780.493724631519
1,40,986.32826248769,780.239665266617
1,30,986.322549427195,780.165595767825
1,40,986.301017670797,779.933427420298
1,30,986.257405433554,779.665300004046
1,40,986.230353812702,779.464382736908
1,30,986.189057822442,779.112590953006
1,30,986.181474387607,778.985921357756
1,40,986.148356282205,778.671121197177
1,40,986.131830898047,778.499627803817
1,30,986.090935754065,778.193971820694
1,40,986.069518022077,778.014030267823
1,30,986.051169417726,777.857447455168
1,40,986.02272943854,777.692300161362
1,40,985.98655135081,777.37797392474
1,40,985.92737102112,776.957477930777
1,30,985.909876082814,776.755614105707
1,40,985.869106855969,776.21290037084
1,30,985.81996138141,775.909901759208
1,30,985.776015185804,775.472364767139
1,30,985.763512236353,775.369028365865
1,40,985.751172027771,775.149585977406
1,40,985.746215600751,775.095624684608
1,40,985.733583297222,774.921759935136
1,40,985.718082387014,774.706979905337
1,40,985.700949137758,774.282626383211
1,30,985.670349302125,773.934567468753
1,40,985.647751508182,773.690555405626
1,40,985.644782090119,773.570221463157
1,30,985.611379002322,773.283315471589
1,40,985.599116507246,773.064244921224
1,30,985.572850134704,772.743799092395
1,40,985.559668268968,772.622044240393
1,30,985.516235397277,772.059083468744
1,30,985.4690294519,771.565363378775
1,50,985.439128266301,771.215972313789
1,30,985.3947053084,770.870147944086
1,50,985.376589535674,770.684274696329
1,30,985.366677828952,770.477672070189
1,40,985.330763181133,770.166276316973
1,40,985.322549646677,770.059548483033
1,30,985.30100505304,769.779859458446
1,30,985.282412631607,769.585584036496
1,30,985.256973769986,769.306821654168
1,40,985.250858570769,769.232596293055
1,40,985.235935277671,769.113156142912
1,40,985.219419429893,768.843208183573
1,30,985.202552322397,768.695096571434
1,40,985.158998358299,768.413413025896
1,40,985.155667464485,768.379152305257
1,40,985.150135718981,768.279052425882
1,40,985.11737664516,768.01301072511
1,40,985.086055847995,767.541188739558
1,40,985.035980456152,767.135636225406
1,40,985.031175612239,767.017928369078
1,30,984.982350006585,766.668890946329
1,30,984.969264176551,766.396446161843
1,40,984.965461861139,766.283363787436
1,40,984.917220801268,765.81318014116
1,40,984.892595945137,765.553854685285
1,30,984.871187036473,765.365151679694
1,40,984.854794847445,765.20532447785
1,30,984.848404572261,765.148353927151
1,40,984.828672952288,764.989679251046
1,40,984.817872772088,764.857697430623
1,40,984.800343775507,764.705558606881
1,40,984.786331255822,764.594912252757
1,30,984.759126876779,764.316978286318
1,40,984.751311787377,764.177393925273
1,40,984.687260327948,763.441749910914
1,40,984.656445194248,763.224127306533
1,30,984.642864989263,763.104445331289
1,30,984.621163724678,762.841916181431
1,40,984.614616687392,762.67987244862
1,30,984.565989063507,762.181072378228
1,30,984.548472071026,761.98122954686
1,30,984.543419164295,761.930356378085
1,30,984.540640351923,761.891158782821
1,30,984.481321789337,761.389209230345
1,30,984.462472966437,761.166264793807
1,40,984.406365435361,760.559972632683
1,30,984.39551250644,760.353364103571
1,40,984.364625161937,760.09072291764
1,40,984.35009544025,759.952350580682
1,40,984.331735741581,759.727014005244
1,40,984.310594138667,759.598768741259
1,40,984.268707588456,759.187934036468
1,40,984.26175807979,759.128941507316
1,30,984.23491065153,758.859475487853
1,40,984.224600081289,758.722228435543
1,30,984.216880107744,758.636618682933
1,30,984.20320345053,758.383975814205
1,30,984.172327703613,758.063971445098
1,30,984.166659241753,757.84457527488
1,30,984.135956220509,757.576453332111
1,40,984.121172743068,757.476516156074
1,30,984.104597563418,757.281003773884
1,40,984.069290463738,757.031507088141
1,30,984.055921532423,756.952686244242
1,40,984.024421003616,756.525033347685
1,30,983.980870678418,756.221791127909
1,40,983.97037355829,756.140879749462
1,50,983.936085071484,755.94912827808
1,30,983.894469763251,755.374126050543
1,30,983.871061989607,755.141560968124
1,40,983.843562064605,754.874286096632
1,40,983.824430193366,754.735987365691
1,40,983.818718148447,754.690675865356
1,30,983.778364544699,754.465468926218
1,40,983.77514714201,754.355751761351
1,40,983.75454916865,754.151898052584
1,40,983.702728544354,753.587009008077
1,40,983.672146321699,753.402648159291
1,40,983.605088169116,752.689333530894
1,30,983.593793190718,752.577679551684
1,30,983.567956772933,752.346093820136
1,40,983.550879322518,752.193385350779
1,30,983.533567511449,752.035161400858
1,40,983.510210750781,751.679865976731
1,30,983.455762770905,751.377761630615
1,40,983.407428811482,751.061090923826
1,30,983.401429146077,751.017898957595
1,50,983.379668982478,750.818290610211
1,40,983.35597880857,750.586637013225
1,40,983.336238321544,750.336766009884
1,40,983.318379696345,750.149090575105
1,30,983.303663900537,749.872864732952
1,40,983.28912331052,749.735016152406
1,40,983.276978205471,749.552635889283
1,40,983.270912904373,749.517560812669
1,30,983.254266961332,749.30076432971
1,30,983.213869604658,748.973121150744
1,30,983.184857722948,748.743094597154
1,40,983.171195578884,748.554832379065
1,40,983.160114573402,748.401738619966
1,40,983.126166309862,748.120492857849
1,30,983.114462632354,748.028336777146
1,40,983.100790961756,747.813621124808
1,40,983.07317708529,747.275741918546
1,40,983.056578610669,747.109586456142
1,40,983.050109004782,747.017852018206
1,40,983.012639541264,746.677103748967
1,40,983.003220452305,746.586416407033
1,50,982.99575188508,746.481110548157
1,40,982.980895275783,746.310276136289
1,40,982.971535960873,746.098488155315
1,40,982.931883535852,745.851162158755
1,40,982.919015775344,745.659796880292
1,40,982.875977232943,745.297977028214
1,40,982.810266716087,744.711286709398
1,40,982.801924214072,744.633774746108
1,40,982.776751962037,744.379373667123
1,30,982.757586643871,744.006363885098
1,50,982.68471640696,743.35509386374
1,30,982.667180552446,743.216993293731
1,40,982.6491939902,743.044936247563
1,40,982.621976886882,742.73188113818
1,50,982.613435393869,742.556483334002
1,40,982.592150832055,742.400761497659
1,40,982.590158198787,742.386120450145
1,50,982.578172141802,742.221199090593
1,30,982.570086886122,742.146950051578
1,30,982.548868956845,741.912669842096
1,40,982.541740596169,741.86236916206
1,40,982.53692323199,741.801783984093
1,40,982.515515176228,741.543511433923
1,40,982.490153797443,741.277275834084
1,30,982.488873870785,741.255499817309
1,40,982.485123674397,741.183016104535
1,40,982.473245801073,740.940847175511
1,40,982.464474891931,740.785353624244
1,40,982.447778896717,740.695992389339
1,40,982.415616245336,740.429937731813
1,40,982.399259652556,740.330144726566
1,40,982.394448915405,740.228171825729
1,40,982.364442553134,739.915431361341
1,30,982.3413419712,739.598194694408
1,50,982.323173611102,739.459447665804
1,40,982.25007341551,738.920027680225
1,30,982.230489055424,738.763017109264
1,40,982.208991280895,738.643848179767
1,40,982.170844431616,738.348796204704
1,40,982.144305570832,738.11599770223
1,40,982.1031812961,737.768126628908
1,50,982.09471082062,737.696648030323
1,50,982.061544644486,737.428700124616
1,40,982.057486140096,737.357006475403
1,40,982.04398712263,737.236787980561
1,40,982.024989078186,737.0280249808
1,50,982.004047388739,736.849147980132
1,40,981.978704619788,736.539507652561
1,50,981.95154307989,736.276018539767
1,30,981.929034683971,735.999677265779
1,40,981.911244721378,735.870495532906
1,50,981.854819746875,735.311434044118
1,40,981.764663064497,734.45152962836
1,50,981.741638201701,734.180080060649
1,40,981.722921944683,733.877474231362
1,40,981.675682653177,733.515379267985
1,30,981.653898934954,733.36132201561
1,40,981.621052249163,733.049227223976
1,40,981.611279924436,732.986104992664
1,40,981.572689954345,732.650005730446
1,40,981.512475458212,732.224467697191
1,40,981.453252507849,731.941471817811
1,30,981.438593836316,731.772707237476
1,50,981.414822625223,731.447621948322
1,40,981.380237385442,731.180799433383
1,40,981.360206918744,730.991207716227
1,40,981.30920047855,730.667206748601
1,40,981.280434408907,730.354724823469
1,40,981.2461287443,730.048776028465
1,50,981.240879615827,729.980228939171
1,40,981.223461209,729.687124040214
1,40,981.21044985601,729.547764955718
1,40,981.182712105067,729.369731902883
1,40,981.150262957097,729.099414818321
1,50,981.114251714264,728.684058067496
1,40,981.109467537159,728.651210193014
1,40,981.095367944129,728.52323552992
1,40,981.074485326329,728.364074896935
1,40,981.04205948866,728.011854286333
1,40,981.034985329444,727.891488237094
1,40,981.028934208691,727.787355574423
1,40,980.995378039372,727.418602222815
1,40,980.960279782008,727.125697995373
1,30,980.949703780726,727.052478022853
1,40,980.920418840269,726.81423316437
1,30,980.894377512194,726.530977442083
1,50,980.835699117076,726.133244078143
1,40,980.829277808564,726.039221131477
1,40,980.813736427673,725.823196145701
1,50,980.792047352488,725.608227766167
1,40,980.782075637175,725.535936444663
1,40,980.756614640518,725.256099471744
1,40,980.724038964427,724.851265427442
1,30,980.722178384273,724.818132804483
1,40,980.707997692952,724.576384131867
1,40,980.699933238063,724.447128866516
1,40,980.670893036418,724.180621933578
